-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2000 through 12/31/2023 in LST
Location: Latitude  -79.17   Longitude -180.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
PS                    MERRA-2 Surface Pressure (kPa) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PRECTOTCORR,2016,0.96,0.17,0.18,0.34,0.33,0.25,0.17,0.42,0.08,0.36,0.09,0.54,0.32
PRECTOTCORR,2017,0.46,0.23,0.4,0.95,0.36,0.25,0.38,0.81,0.13,0.2,0.08,0.34,0.38
PRECTOTCORR,2018,0.39,0.41,0.23,0.68,0.12,0.21,0.19,0.13,0.99,0.17,0.06,0.15,0.31
PRECTOTCORR,2019,0.47,0.97,0.3,0.07,0.37,0.5,0.12,0.76,0.49,0.29,0.18,0.18,0.39
PRECTOTCORR,2020,0.4,0.44,0.99,0.35,0.26,0.16,0.38,0.96,0.25,0.32,0.05,0.15,0.39
PRECTOTCORR,2021,0.26,0.09,0.11,0.41,0.86,0.34,0.38,0.02,0.14,0.02,0.08,0.17,0.24
PRECTOTCORR,2022,0.14,0.33,0.91,0.5,0.29,0.03,0.28,0.12,0.09,0.15,0.44,0.54,0.32
PRECTOTCORR,2023,0.46,0.56,0.1,0.12,0.07,0.26,0.16,0.14,0.63,0.14,0.04,0.35,0.25
PS,2000,98.2,98.65,98.69,98.5,98.61,98.81,98.37,98.72,99.19,98.07,98.47,100.09,98.7
PS,2001,99.63,99.26,98.82,98.16,98.8,98.31,98.85,98.73,97.94,97.46,97.82,97.96,98.48
PS,2002,98.68,98.06,99.33,98.27,99.47,99.74,99.12,98.2,98.77,99.36,98.67,98.18,98.82
PS,2003,99.43,99.39,98.8,98.09,97.76,99.47,98.04,98.11,98.14,97.44,98.46,99.6,98.56
PS,2004,98.97,100.0,98.92,98.38,98.57,98.04,98.04,98.56,98.54,98.23,97.9,99.43,98.63
PS,2005,99.0,98.34,98.67,98.27,98.29,99.16,98.37,97.97,97.97,97.36,98.31,99.77,98.46
PS,2006,98.95,99.04,98.94,99.13,98.21,98.43,98.25,99.42,98.67,98.02,98.2,98.72,98.67
PS,2007,99.01,98.69,99.4,98.86,98.84,98.84,100.03,98.19,98.02,98.66,98.56,97.92,98.75
PS,2008,98.29,98.43,98.94,98.84,98.64,98.03,98.34,98.82,97.33,97.83,98.19,98.47,98.35
PS,2009,98.45,99.03,98.68,98.67,99.33,99.51,99.4,99.33,98.66,97.96,98.65,98.76,98.87
PS,2010,100.11,99.48,98.95,98.31,98.62,98.02,97.4,97.79,98.49,97.81,97.75,99.27,98.5
PS,2011,99.55,98.89,99.39,99.25,98.17,99.13,98.86,99.12,99.43,98.25,98.92,98.05,98.92
PS,2012,98.15,98.88,98.69,98.49,98.12,99.62,98.38,98.83,98.3,98.28,99.14,99.28,98.68
PS,2013,99.11,98.24,98.09,98.8,98.73,99.88,98.39,99.57,99.37,98.59,98.26,98.92,98.83
PS,2014,99.24,98.78,98.6,98.41,98.66,98.64,98.97,97.51,98.57,97.54,98.95,98.68,98.55
PS,2015,98.82,98.08,98.68,98.34,98.93,98.75,97.9,98.06,97.89,98.2,97.89,99.0,98.38
PS,2016,98.11,98.49,98.3,98.94,98.57,98.21,99.28,99.15,97.46,98.25,99.52,99.13,98.62
PS,2017,99.68,99.31,99.24,98.47,97.84,98.5,98.37,97.77,98.1,98.56,97.88,98.81,98.54
PS,2018,98.71,98.57,98.67,98.96,98.8,98.99,98.72,99.34,97.64,97.61,97.96,98.45,98.53
PS,2019,98.95,98.96,98.9,98.4,98.78,97.47,99.22,98.46,97.38,98.48,99.4,99.85,98.69
PS,2020,99.47,98.56,98.27,98.49,98.15,98.22,98.71,98.77,98.72,97.36,98.06,97.9,98.39
PS,2021,98.35,98.15,99.07,98.47,98.6,98.42,99.08,99.31,97.69,98.11,97.73,97.57,98.38
PS,2022,98.66,98.29,98.29,98.48,98.14,99.45,97.79,98.04,97.69,98.14,98.04,97.93,98.25
PS,2023,98.18,98.65,98.93,99.39,98.5,99.3,98.96,99.14,98.07,97.97,98.54,98.17,98.65
RH2M,2000,94.16,93.4,94.14,92.91,93.63,94.88,93.3,92.0,92.43,92.37,94.68,93.29,93.43
RH2M,2001,94.59,94.88,92.79,93.69,93.82,94.41,95.43,90.09,92.66,90.14,94.29,93.26,93.34
RH2M,2002,93.06,92.46,94.52,94.66,94.54,91.28,94.92,93.18,94.4,94.1,92.59,93.49,93.6
RH2M,2003,93.05,93.34,94.1,91.97,93.63,93.79,92.88,93.24,92.08,93.01,92.22,93.13,93.04
RH2M,2004,93.36,92.88,92.64,95.68,91.48,94.15,91.51,89.77,93.55,93.78,94.36,93.28,93.04
RH2M,2005,94.43,93.93,93.3,94.34,95.12,93.64,93.48,92.56,92.85,92.34,91.76,92.95,93.39
RH2M,2006,91.52,92.19,92.44,91.62,93.01,95.78,93.09,95.76,93.48,90.65,92.25,92.57,92.86
RH2M,2007,93.0,94.66,92.09,93.66,92.83,89.99,91.9,90.78,93.48,91.7,94.4,92.43,92.58
RH2M,2008,94.67,93.51,95.14,92.58,92.53,93.89,92.15,89.05,92.91,93.57,94.23,92.9,93.09
RH2M,2009,93.52,92.06,92.8,95.17,92.95,89.94,92.48,90.04,90.16,91.61,94.78,94.37,92.49
RH2M,2010,94.19,93.97,91.07,94.17,93.77,92.12,91.06,92.64,93.15,91.86,90.86,93.34,92.68
RH2M,2011,95.07,91.95,94.97,93.64,96.28,94.64,95.21,95.43,94.57,93.07,93.37,93.72,94.33
RH2M,2012,90.98,91.37,94.97,95.3,95.78,93.64,93.86,94.22,94.89,94.06,93.46,94.1,93.89
RH2M,2013,94.24,95.08,94.65,93.94,94.31,93.3,94.16,94.95,93.5,93.25,93.68,94.07,94.09
RH2M,2014,92.37,92.75,94.57,95.89,96.05,93.55,94.9,94.84,95.34,94.81,95.1,93.47,94.47
RH2M,2015,95.38,94.28,94.78,95.27,95.59,93.8,95.2,95.11,93.42,94.79,92.96,92.2,94.4
RH2M,2016,95.13,93.85,94.46,93.08,92.38,95.91,92.01,94.54,91.6,91.55,92.64,95.23,93.53
RH2M,2017,93.1,92.46,93.65,96.14,94.58,95.55,92.89,94.7,88.79,92.95,94.38,93.5,93.56
RH2M,2018,94.23,93.07,93.08,95.11,95.57,93.4,93.87,96.04,91.5,95.65,91.73,94.21,93.95
RH2M,2019,92.91,96.7,92.94,94.27,95.87,94.2,92.98,94.87,94.35,92.27,94.19,92.88,94.04
RH2M,2020,94.28,93.14,93.01,92.89,94.67,95.66,94.66,94.74,92.94,91.94,90.9,92.88,93.48
RH2M,2021,92.53,91.73,92.86,93.06,95.56,95.07,93.96,93.26,94.42,93.12,93.29,93.53,93.53
RH2M,2022,93.72,94.88,93.03,95.59,94.62,93.22,93.38,93.46,93.73,89.92,91.15,93.87,93.38
RH2M,2023,95.04,92.72,92.41,93.21,95.09,94.92,94.72,90.4,93.29,92.93,89.42,93.26,93.12
T2M,2000,-9.81,-17.11,-26.06,-34.02,-34.87,-40.7,-37.83,-39.78,-39.23,-30.99,-14.25,-8.47,-27.76
T2M,2001,-9.1,-16.57,-34.4,-32.84,-38.31,-36.4,-34.22,-49.78,-42.01,-31.69,-19.59,-9.31,-29.52
T2M,2002,-8.2,-16.69,-23.29,-34.67,-29.25,-40.23,-43.07,-42.51,-32.47,-25.51,-15.64,-9.11,-26.72
T2M,2003,-6.36,-17.77,-26.97,-31.99,-31.93,-34.72,-37.74,-47.03,-41.0,-28.46,-18.04,-7.47,-27.46
T2M,2004,-8.15,-20.98,-32.8,-33.31,-40.07,-39.63,-48.46,-48.2,-42.85,-32.13,-16.7,-8.0,-30.94
T2M,2005,-6.21,-17.74,-31.36,-37.23,-33.74,-36.99,-35.72,-41.33,-38.88,-28.09,-16.12,-6.04,-27.45
T2M,2006,-7.35,-12.45,-30.59,-38.69,-45.92,-36.04,-45.74,-35.07,-35.3,-28.44,-16.86,-8.84,-28.44
T2M,2007,-7.75,-15.53,-28.67,-34.0,-36.26,-39.1,-36.39,-37.9,-37.28,-32.92,-15.64,-7.2,-27.39
T2M,2008,-5.65,-17.6,-29.4,-34.74,-37.88,-33.17,-43.2,-48.46,-37.72,-29.81,-21.4,-10.44,-29.12
T2M,2009,-8.59,-21.44,-33.91,-27.24,-41.37,-41.37,-39.47,-42.34,-44.6,-31.93,-14.26,-9.75,-29.69
T2M,2010,-10.52,-17.77,-29.83,-33.73,-42.26,-44.92,-44.94,-44.63,-42.75,-33.56,-19.15,-10.08,-31.18
T2M,2011,-10.54,-19.6,-27.81,-36.87,-36.25,-36.27,-31.57,-38.17,-40.37,-28.9,-18.98,-8.42,-27.81
T2M,2012,-8.89,-15.13,-28.78,-34.36,-30.26,-42.89,-46.11,-43.56,-37.86,-28.19,-19.7,-6.89,-28.55
T2M,2013,-7.99,-18.53,-27.36,-40.34,-35.75,-45.19,-45.63,-43.69,-40.24,-29.83,-20.62,-9.98,-30.43
T2M,2014,-9.34,-19.64,-31.05,-42.66,-37.45,-45.49,-50.21,-32.99,-33.17,-26.18,-21.21,-10.91,-30.03
T2M,2015,-10.33,-16.41,-31.73,-42.12,-36.63,-40.13,-47.28,-42.46,-43.97,-32.93,-21.58,-10.93,-31.38
T2M,2016,-6.52,-20.28,-30.08,-36.03,-35.88,-41.17,-43.35,-39.15,-40.97,-30.21,-19.33,-9.12,-29.34
T2M,2017,-9.4,-19.38,-29.08,-28.84,-31.56,-39.8,-45.47,-38.2,-44.84,-30.94,-21.33,-9.47,-29.03
T2M,2018,-8.4,-17.7,-27.27,-33.57,-40.57,-40.15,-41.41,-44.93,-36.77,-27.92,-18.0,-9.68,-28.86
T2M,2019,-8.65,-15.03,-28.53,-38.08,-35.53,-37.96,-39.74,-35.1,-34.88,-28.58,-18.15,-7.78,-27.33
T2M,2020,-9.0,-14.59,-28.38,-35.48,-36.09,-40.34,-37.35,-37.26,-40.32,-28.53,-21.34,-10.77,-28.29
T2M,2021,-8.75,-19.19,-31.21,-40.51,-34.69,-38.23,-37.04,-48.33,-41.6,-32.52,-18.49,-9.03,-29.97
T2M,2022,-9.83,-15.99,-27.69,-33.89,-33.96,-42.39,-34.71,-40.0,-40.95,-31.49,-19.61,-8.23,-28.23
T2M,2023,-9.43,-17.84,-32.94,-38.45,-42.49,-38.99,-44.78,-47.47,-31.14,-32.35,-21.04,-9.78,-30.56
T2MDEW,2000,-11.0,-18.11,-26.66,-34.67,-35.44,-41.01,-38.36,-40.47,-39.85,-31.75,-15.18,-9.79,-28.52
T2MDEW,2001,-10.25,-17.37,-35.06,-33.42,-38.69,-36.83,-34.57,-50.09,-42.61,-32.68,-20.35,-10.57,-30.21
T2MDEW,2002,-9.53,-17.79,-23.94,-35.09,-29.77,-40.86,-43.29,-42.86,-32.94,-26.16,-16.77,-10.33,-27.44
T2MDEW,2003,-7.6,-18.7,-27.57,-32.78,-32.56,-35.28,-38.34,-47.27,-41.52,-29.15,-19.08,-8.78,-28.22
T2MDEW,2004,-9.42,-21.88,-33.5,-33.65,-40.75,-40.06,-48.71,-48.81,-43.24,-32.7,-17.56,-9.31,-31.63
T2MDEW,2005,-7.32,-18.6,-32.02,-37.62,-34.13,-37.46,-36.26,-41.77,-39.45,-28.87,-17.29,-7.34,-28.18
T2MDEW,2006,-8.9,-13.78,-31.38,-39.35,-46.23,-36.33,-46.01,-35.42,-35.87,-29.42,-17.98,-10.24,-29.24
T2MDEW,2007,-9.09,-16.45,-29.52,-34.59,-36.89,-39.97,-37.04,-38.72,-37.86,-33.73,-16.58,-8.6,-28.25
T2MDEW,2008,-6.74,-18.51,-29.87,-35.45,-38.46,-33.73,-43.66,-48.83,-38.29,-30.42,-22.11,-11.77,-29.82
T2MDEW,2009,-9.87,-22.45,-34.57,-27.76,-41.79,-42.23,-40.09,-43.24,-45.33,-32.74,-15.16,-10.93,-30.51
T2MDEW,2010,-11.68,-18.61,-30.74,-34.28,-42.69,-45.25,-45.53,-44.88,-43.06,-34.28,-20.29,-11.37,-31.89
T2MDEW,2011,-11.59,-20.59,-28.3,-37.32,-36.51,-36.69,-31.92,-38.37,-40.72,-29.61,-19.87,-9.65,-28.43
T2MDEW,2012,-10.46,-16.4,-29.3,-34.72,-30.64,-43.35,-46.34,-43.76,-38.25,-28.78,-20.57,-8.11,-29.22
T2MDEW,2013,-9.16,-19.24,-27.95,-40.82,-36.22,-45.55,-45.86,-43.7,-40.67,-30.5,-21.42,-11.16,-31.02
T2MDEW,2014,-10.76,-20.58,-31.54,-42.73,-37.67,-45.65,-50.04,-33.44,-33.59,-26.7,-21.86,-12.15,-30.56
T2MDEW,2015,-11.3,-17.26,-32.19,-42.4,-36.86,-40.52,-47.43,-42.78,-44.34,-33.37,-22.42,-12.34,-31.93
T2MDEW,2016,-7.53,-21.1,-30.64,-36.6,-36.55,-41.21,-43.76,-39.51,-41.68,-31.08,-20.26,-10.12,-30.0
T2MDEW,2017,-10.67,-20.37,-29.71,-29.18,-32.05,-39.99,-45.82,-38.55,-45.54,-31.64,-22.06,-10.73,-29.69
T2MDEW,2018,-9.6,-18.67,-28.01,-33.98,-40.75,-40.62,-41.79,-44.87,-37.46,-28.32,-19.1,-10.86,-29.5
T2MDEW,2019,-9.95,-15.7,-29.26,-38.56,-35.78,-38.36,-40.24,-35.49,-35.35,-29.37,-18.99,-9.15,-28.02
T2MDEW,2020,-10.17,-15.7,-29.12,-36.11,-36.54,-40.59,-37.7,-37.62,-40.83,-29.36,-22.42,-12.05,-29.02
T2MDEW,2021,-10.16,-20.25,-31.93,-40.99,-34.95,-38.6,-37.53,-48.68,-41.92,-33.17,-19.39,-10.3,-30.66
T2MDEW,2022,-11.07,-16.84,-28.43,-34.21,-34.41,-42.69,-35.29,-40.37,-41.39,-32.52,-20.78,-9.47,-28.96
T2MDEW,2023,-10.47,-18.81,-33.64,-39.05,-42.75,-39.27,-44.75,-47.9,-31.8,-32.98,-22.31,-11.06,-31.23
T2MWET,2000,-10.41,-17.61,-26.36,-34.34,-35.15,-40.86,-38.1,-40.13,-39.54,-31.37,-14.71,-9.13,-28.14
T2MWET,2001,-9.67,-16.97,-34.73,-33.13,-38.5,-36.62,-34.4,-49.93,-42.31,-32.19,-19.97,-9.94,-29.86
T2MWET,2002,-8.86,-17.24,-23.62,-34.88,-29.51,-40.55,-43.18,-42.68,-32.7,-25.83,-16.2,-9.72,-27.08
T2MWET,2003,-6.98,-18.24,-27.27,-32.39,-32.24,-35.0,-38.04,-47.15,-41.26,-28.81,-18.56,-8.12,-27.84
T2MWET,2004,-8.79,-21.43,-33.15,-33.48,-40.41,-39.84,-48.59,-48.51,-43.05,-32.41,-17.13,-8.65,-31.29
T2MWET,2005,-6.77,-18.17,-31.69,-37.42,-33.93,-37.23,-35.99,-41.55,-39.17,-28.48,-16.7,-6.7,-27.82
T2MWET,2006,-8.13,-13.11,-30.98,-39.02,-46.07,-36.18,-45.87,-35.24,-35.58,-28.93,-17.42,-9.54,-28.84
T2MWET,2007,-8.42,-15.99,-29.1,-34.29,-36.57,-39.54,-36.71,-38.31,-37.57,-33.33,-16.11,-7.9,-27.82
T2MWET,2008,-6.2,-18.06,-29.63,-35.1,-38.17,-33.45,-43.43,-48.64,-38.01,-30.11,-21.76,-11.1,-29.47
T2MWET,2009,-9.23,-21.95,-34.24,-27.5,-41.58,-41.8,-39.78,-42.79,-44.97,-32.34,-14.71,-10.34,-30.1
T2MWET,2010,-11.1,-18.19,-30.28,-34.01,-42.47,-45.09,-45.24,-44.75,-42.9,-33.92,-19.72,-10.72,-31.53
T2MWET,2011,-11.07,-20.09,-28.05,-37.09,-36.38,-36.48,-31.75,-38.27,-40.55,-29.26,-19.42,-9.03,-28.12
T2MWET,2012,-9.68,-15.76,-29.04,-34.54,-30.45,-43.12,-46.22,-43.66,-38.06,-28.48,-20.13,-7.5,-28.89
T2MWET,2013,-8.57,-18.89,-27.66,-40.58,-35.99,-45.37,-45.75,-43.69,-40.46,-30.16,-21.02,-10.57,-30.73
T2MWET,2014,-10.05,-20.11,-31.29,-42.69,-37.56,-45.57,-50.13,-33.21,-33.38,-26.44,-21.53,-11.53,-30.29
T2MWET,2015,-10.81,-16.84,-31.96,-42.26,-36.74,-40.33,-47.36,-42.62,-44.16,-33.15,-22.0,-11.64,-31.66
T2MWET,2016,-7.02,-20.69,-30.36,-36.31,-36.22,-41.19,-43.56,-39.33,-41.33,-30.64,-19.79,-9.62,-29.67
T2MWET,2017,-10.03,-19.87,-29.39,-29.01,-31.8,-39.9,-45.64,-38.37,-45.19,-31.29,-21.69,-10.1,-29.36
T2MWET,2018,-9.0,-18.19,-27.64,-33.78,-40.66,-40.38,-41.6,-44.9,-37.11,-28.12,-18.55,-10.27,-29.18
T2MWET,2019,-9.3,-15.36,-28.89,-38.32,-35.66,-38.16,-39.99,-35.29,-35.11,-28.98,-18.57,-8.46,-27.67
T2MWET,2020,-9.58,-15.14,-28.75,-35.8,-36.32,-40.47,-37.52,-37.44,-40.57,-28.95,-21.88,-11.41,-28.65
T2MWET,2021,-9.46,-19.72,-31.57,-40.75,-34.82,-38.42,-37.29,-48.51,-41.76,-32.85,-18.94,-9.67,-30.31
T2MWET,2022,-10.45,-16.41,-28.06,-34.05,-34.18,-42.54,-35.0,-40.19,-41.17,-32.01,-20.2,-8.85,-28.59
T2MWET,2023,-9.95,-18.33,-33.29,-38.75,-42.61,-39.13,-44.76,-47.68,-31.47,-32.67,-21.68,-10.42,-30.9
T2M_MAX,2000,-3.53,-5.29,-11.98,-21.68,-23.56,-21.49,-20.08,-13.77,-15.97,-16.9,-3.08,-3.64,-3.08
T2M_MAX,2001,-2.71,-6.44,-22.23,-18.85,-22.32,-23.07,-21.15,-32.0,-28.57,-17.82,-10.23,-0.23,-0.23
T2M_MAX,2002,0.27,-5.61,-7.1,-22.47,-14.72,-11.77,-28.01,-11.18,-20.03,-11.03,-7.47,-0.93,0.27
T2M_MAX,2003,0.62,-6.82,-17.84,-21.18,-19.82,-22.11,-24.74,-31.04,-26.96,-17.75,-1.34,-0.84,0.62
T2M_MAX,2004,-1.66,-9.66,-20.14,-21.21,-18.87,-26.22,-28.64,-28.73,-32.73,-13.47,-5.13,-1.61,-1.61
T2M_MAX,2005,0.99,-5.22,-18.39,-23.69,-18.3,-10.04,-22.33,-22.1,-23.73,-14.47,-4.98,0.38,0.99
T2M_MAX,2006,-1.93,-2.9,-18.53,-23.65,-28.6,-19.6,-25.36,-24.42,-12.41,-12.9,-5.36,-2.63,-1.93
T2M_MAX,2007,-2.09,-2.67,-14.46,-15.45,-20.85,-21.57,-15.98,-27.45,-19.08,-18.94,-4.66,-0.44,-0.44
T2M_MAX,2008,0.28,-8.84,-13.29,-19.57,-23.3,-20.86,-27.31,-30.56,-24.03,-18.1,-9.34,-2.08,0.28
T2M_MAX,2009,-2.39,-11.78,-20.35,-8.61,-25.32,-14.44,-15.69,-26.46,-26.19,-18.88,-2.44,-5.3,-2.39
T2M_MAX,2010,-2.86,-4.62,-13.81,-21.12,-31.24,-32.93,-22.52,-23.69,-21.88,-22.74,-8.55,-4.26,-2.86
T2M_MAX,2011,-3.15,-10.03,-18.6,-4.13,-12.16,-16.91,-8.19,-19.28,-13.38,-18.17,-7.01,-1.13,-1.13
T2M_MAX,2012,-2.07,-2.07,-15.25,-23.32,-16.83,-27.88,-29.37,-23.37,-24.71,-15.97,-8.56,-1.84,-1.84
T2M_MAX,2013,-2.87,-7.54,-11.14,-26.79,-24.28,-28.09,-33.53,-28.81,-24.57,-15.5,-10.18,-1.35,-1.35
T2M_MAX,2014,-3.85,-8.29,-20.68,-24.44,-23.25,-32.4,-41.27,-14.88,-16.32,-3.93,-10.66,-2.73,-2.73
T2M_MAX,2015,0.05,-2.8,-15.07,-32.36,-23.21,-25.61,-30.14,-22.71,-24.57,-16.29,-10.25,-4.71,0.05
T2M_MAX,2016,0.27,-10.38,-17.12,-16.32,-23.04,-26.37,-19.47,-20.98,-22.37,-13.32,-9.49,-0.98,0.27
