-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2000 through 12/31/2023 in LST
Location: Latitude  -79.17   Longitude 0.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2410.3 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
PS                    MERRA-2 Surface Pressure (kPa) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
ALLSKY_SFC_SW_DWN,2014,9.45,5.28,1.52,0.08,0.0,0.0,0.0,0.01,0.77,3.57,8.53,10.76,3.33
ALLSKY_SFC_SW_DWN,2015,9.8,5.28,1.66,0.07,0.0,0.0,0.0,0.01,0.74,3.66,8.09,10.42,3.31
ALLSKY_SFC_SW_DWN,2016,9.02,5.36,1.57,0.06,0.0,0.0,0.0,0.01,0.77,3.85,8.62,10.41,3.31
ALLSKY_SFC_SW_DWN,2017,9.66,5.49,1.54,0.08,0.0,0.0,0.0,0.0,0.73,3.72,7.89,10.52,3.3
ALLSKY_SFC_SW_DWN,2018,9.58,5.31,1.54,0.07,0.0,0.0,0.0,0.01,0.72,3.85,7.86,10.32,3.27
ALLSKY_SFC_SW_DWN,2019,9.4,5.71,1.64,0.08,0.0,0.0,0.0,0.0,0.74,3.62,7.93,10.56,3.31
ALLSKY_SFC_SW_DWN,2020,9.46,5.43,1.61,0.08,0.0,0.0,0.0,0.01,0.71,3.64,7.91,10.76,3.3
ALLSKY_SFC_SW_DWN,2021,9.14,5.35,1.38,0.07,0.0,0.0,0.0,0.01,0.78,3.71,7.65,10.63,3.23
ALLSKY_SFC_SW_DWN,2022,9.38,5.58,1.56,0.07,0.0,0.0,0.0,0.01,0.8,3.79,8.13,10.53,3.32
ALLSKY_SFC_SW_DWN,2023,8.66,5.2,1.58,0.09,0.0,0.0,0.0,0.0,0.71,3.42,7.6,10.83,3.17
PRECTOTCORR,2000,0.14,0.18,0.32,0.17,0.19,0.07,0.17,0.04,0.13,0.06,0.05,0.07,0.13
PRECTOTCORR,2001,0.07,0.12,0.11,0.06,0.15,0.13,0.05,0.07,0.07,0.17,0.1,0.2,0.11
PRECTOTCORR,2002,0.36,0.08,0.24,0.19,0.05,0.06,0.06,0.3,0.1,0.04,0.13,0.11,0.14
PRECTOTCORR,2003,0.1,0.39,0.15,0.08,0.21,0.04,0.08,0.15,0.17,0.14,0.08,0.05,0.14
PRECTOTCORR,2004,0.16,0.08,0.18,0.14,0.15,0.19,0.33,0.12,0.13,0.22,0.12,0.04,0.15
PRECTOTCORR,2005,0.2,0.16,0.26,0.27,0.09,0.1,0.15,0.21,0.03,0.25,0.08,0.07,0.16
PRECTOTCORR,2006,0.28,0.25,0.72,0.24,0.15,0.52,0.25,0.05,0.15,0.44,0.27,0.26,0.3
PRECTOTCORR,2007,0.37,0.25,0.37,0.09,0.17,0.11,0.08,0.14,0.11,0.29,0.3,0.13,0.2
PRECTOTCORR,2008,0.3,0.14,0.24,0.29,0.16,0.12,0.11,0.15,0.07,0.21,0.16,0.02,0.16
PRECTOTCORR,2009,0.17,0.18,0.27,0.22,0.21,0.06,0.18,0.28,0.14,0.16,0.06,0.22,0.18
PRECTOTCORR,2010,0.03,0.14,0.08,0.36,0.87,0.32,0.34,0.18,0.42,0.23,0.22,0.12,0.28
PRECTOTCORR,2011,0.1,0.26,0.22,0.11,0.22,0.14,0.12,0.03,0.1,0.13,0.04,0.18,0.14
PRECTOTCORR,2012,0.08,0.21,0.3,0.23,0.43,0.31,0.09,0.08,0.07,0.14,0.09,0.06,0.17
PRECTOTCORR,2013,0.19,0.21,0.11,0.33,0.4,0.62,0.13,0.03,0.21,0.07,0.09,0.08,0.21
PRECTOTCORR,2014,0.18,0.21,0.26,0.11,0.29,0.15,0.24,0.07,0.07,0.14,0.04,0.08,0.15
PRECTOTCORR,2015,0.06,0.26,0.15,0.24,0.22,0.13,0.06,0.11,0.15,0.15,0.14,0.11,0.15
PRECTOTCORR,2016,0.21,0.23,0.17,0.38,0.07,0.04,0.11,0.05,0.16,0.07,0.04,0.18,0.14
PRECTOTCORR,2017,0.05,0.09,0.16,0.18,0.1,0.18,0.15,0.06,0.21,0.32,0.17,0.17,0.15
PRECTOTCORR,2018,0.08,0.17,0.35,0.31,0.31,0.1,0.1,0.19,0.22,0.04,0.21,0.11,0.18
PRECTOTCORR,2019,0.16,0.05,0.12,0.16,0.26,0.23,0.21,0.05,0.1,0.14,0.27,0.09,0.15
PRECTOTCORR,2020,0.09,0.19,0.1,0.28,0.1,0.12,0.05,0.09,0.29,0.07,0.13,0.1,0.13
PRECTOTCORR,2021,0.21,0.14,0.32,0.17,0.31,0.15,0.15,0.06,0.09,0.12,0.29,0.26,0.19
PRECTOTCORR,2022,0.15,0.16,0.33,0.28,0.14,0.07,0.2,0.06,0.18,0.14,0.15,0.21,0.17
PRECTOTCORR,2023,0.2,0.14,0.18,0.46,0.17,0.25,0.4,0.37,0.14,0.38,0.7,0.09,0.29
PS,2000,72.22,72.18,72.04,72.06,71.78,72.11,71.84,71.66,72.18,71.44,72.79,73.32,72.13
PS,2001,72.75,72.72,72.18,71.6,72.29,72.07,71.86,71.1,71.43,71.39,72.14,72.42,72.0
PS,2002,72.72,72.03,72.69,72.06,72.67,71.8,72.07,71.69,71.54,72.68,72.1,72.24,72.19
PS,2003,73.15,73.09,72.13,71.56,71.93,72.33,71.6,71.28,71.79,71.98,72.29,73.46,72.22
PS,2004,72.64,72.9,72.0,72.07,71.81,71.24,70.89,71.28,72.11,71.95,72.18,73.12,72.02
PS,2005,72.94,72.16,72.24,71.89,71.95,72.49,71.48,71.65,71.59,71.83,72.03,73.59,72.15
PS,2006,72.81,72.36,72.32,72.13,71.23,71.83,71.21,72.36,71.68,71.28,72.24,72.44,71.99
PS,2007,72.94,72.25,72.25,72.07,72.48,72.6,72.84,71.71,71.95,71.97,72.5,72.21,72.31
PS,2008,72.4,72.13,72.1,72.44,72.19,71.52,71.74,71.49,71.75,71.26,71.78,72.26,71.92
PS,2009,72.41,72.22,71.86,72.13,72.63,72.35,71.84,71.8,71.71,71.75,72.69,72.53,72.16
PS,2010,73.39,72.81,72.29,71.93,72.14,71.54,71.16,71.36,71.75,71.56,71.99,73.01,72.08
PS,2011,73.01,72.52,72.28,72.24,71.55,71.99,72.13,72.22,71.93,71.82,72.78,71.95,72.2
PS,2012,71.96,72.46,72.14,71.83,71.83,72.34,71.35,71.43,71.66,71.73,72.68,73.0,72.03
PS,2013,72.79,71.98,71.48,71.9,71.56,73.0,71.75,72.5,72.51,71.83,72.11,72.54,72.16
PS,2014,72.93,72.32,71.85,72.12,72.36,72.04,71.45,71.61,72.25,71.67,72.17,72.27,72.09
PS,2015,72.58,72.07,71.65,71.9,71.88,71.85,71.19,70.92,71.18,72.31,72.26,72.77,71.88
PS,2016,72.14,72.32,71.58,71.93,71.71,71.27,71.46,72.18,71.14,71.6,72.81,73.07,71.93
PS,2017,73.19,72.61,72.4,71.52,71.78,71.9,71.56,71.12,71.53,72.36,71.93,72.49,72.03
PS,2018,72.57,71.97,72.56,72.27,72.45,72.62,71.46,71.92,71.28,71.68,72.04,72.82,72.14
PS,2019,72.46,72.61,72.17,71.98,72.24,71.23,72.06,71.59,71.25,72.07,72.93,73.48,72.17
PS,2020,72.94,72.31,71.69,72.18,71.6,71.96,71.54,71.91,71.78,71.4,72.05,72.3,71.97
PS,2021,72.31,71.88,72.44,71.38,71.85,71.64,72.01,71.15,71.26,71.79,71.9,72.08,71.81
PS,2022,72.71,72.28,71.99,71.87,72.09,72.71,71.52,71.53,71.36,71.76,71.39,72.03,71.94
PS,2023,72.01,72.24,72.17,72.73,71.58,72.6,71.46,71.84,72.22,71.72,72.54,72.19,72.11
RH2M,2000,90.57,95.16,92.22,91.91,91.21,89.16,93.53,88.0,92.31,87.36,86.79,89.66,90.66
RH2M,2001,92.35,93.14,94.61,89.0,92.69,90.88,88.48,91.97,91.62,91.24,87.53,85.85,90.78
RH2M,2002,90.79,91.39,89.94,92.9,91.61,90.61,87.92,89.66,92.09,87.89,92.17,89.62,90.55
RH2M,2003,91.56,93.62,91.81,89.87,93.82,86.58,91.61,87.81,89.78,90.6,91.06,88.88,90.58
RH2M,2004,90.02,90.23,92.1,89.24,90.56,90.91,91.75,91.63,88.43,90.24,92.34,89.28,90.56
RH2M,2005,91.13,92.15,94.57,92.76,90.0,88.96,93.75,89.59,89.03,89.71,92.4,91.41,91.29
RH2M,2006,92.29,95.52,93.07,92.97,89.63,92.45,96.14,87.73,94.32,92.87,91.03,91.81,92.49
RH2M,2007,91.21,94.96,93.99,93.6,88.78,88.78,90.13,91.75,92.41,90.19,93.93,88.6,91.53
RH2M,2008,92.28,91.82,92.45,93.0,93.11,90.99,91.83,92.0,90.12,93.25,92.55,87.29,91.72
RH2M,2009,90.81,92.19,94.0,92.42,91.73,90.89,89.44,89.82,90.57,91.07,91.09,91.33,91.28
RH2M,2010,90.16,93.6,91.55,94.19,91.4,92.33,89.04,87.83,92.87,90.11,91.92,89.79,91.23
RH2M,2011,90.44,92.85,94.67,93.35,94.29,92.47,90.12,86.09,90.14,91.05,88.4,89.91,91.15
RH2M,2012,91.41,94.55,91.09,95.2,95.49,91.79,92.48,93.18,93.49,92.62,91.12,90.79,92.77
RH2M,2013,91.31,94.47,93.83,93.02,94.14,91.18,91.42,91.87,85.67,89.63,89.51,90.29,91.36
RH2M,2014,91.63,91.79,95.78,91.39,92.43,91.92,94.26,87.73,90.23,91.6,91.92,89.43,91.68
RH2M,2015,89.85,92.72,94.3,91.65,93.35,89.78,88.58,85.99,90.99,90.04,90.75,89.51,90.63
RH2M,2016,92.93,92.35,92.01,92.15,88.82,89.54,90.24,90.7,93.62,88.77,90.32,90.65,91.01
RH2M,2017,90.95,92.61,91.69,91.6,89.71,90.9,88.4,90.33,92.08,91.47,93.63,90.84,91.18
RH2M,2018,90.69,93.07,94.26,94.51,87.57,90.78,91.03,89.19,93.42,87.9,90.77,85.97,90.76
RH2M,2019,90.12,91.85,91.24,92.86,93.9,89.84,90.1,84.24,90.55,89.96,92.43,90.01,90.59
RH2M,2020,91.29,92.38,93.23,91.22,89.95,88.03,90.17,89.61,91.45,88.65,85.39,87.19,89.88
RH2M,2021,90.63,94.26,93.5,93.15,93.19,90.91,92.27,91.44,90.28,91.67,92.13,87.66,91.76
RH2M,2022,90.22,92.35,95.75,93.87,91.59,88.85,92.47,89.37,95.38,90.09,91.69,89.8,91.79
RH2M,2023,92.5,94.46,92.09,94.5,94.47,92.81,93.71,92.25,91.28,89.48,92.35,89.67,92.46
T2M,2000,-25.32,-32.58,-43.31,-47.95,-47.27,-48.85,-51.05,-49.94,-48.4,-45.77,-31.35,-23.47,-41.27
T2M,2001,-23.74,-32.2,-41.53,-47.78,-46.96,-44.2,-49.88,-52.57,-52.15,-42.0,-30.59,-21.8,-40.45
T2M,2002,-21.53,-33.82,-37.11,-42.83,-46.27,-47.98,-48.75,-46.15,-50.28,-39.69,-33.28,-23.2,-39.24
T2M,2003,-24.29,-28.68,-38.68,-47.98,-47.62,-50.59,-51.67,-51.33,-50.3,-42.32,-29.8,-21.9,-40.43
T2M,2004,-21.67,-29.67,-38.76,-48.4,-50.63,-48.82,-52.65,-53.9,-48.59,-40.0,-32.6,-22.23,-40.66
T2M,2005,-21.13,-31.32,-38.6,-44.74,-50.55,-49.59,-50.31,-49.98,-52.67,-41.24,-33.66,-22.43,-40.52
T2M,2006,-22.17,-32.21,-35.54,-44.13,-48.89,-44.9,-49.6,-48.12,-50.02,-41.64,-28.05,-23.96,-39.1
T2M,2007,-22.05,-31.23,-38.79,-48.05,-45.71,-47.24,-49.26,-50.02,-50.08,-40.88,-27.01,-23.91,-39.52
T2M,2008,-24.27,-32.03,-37.72,-41.01,-48.1,-52.5,-50.36,-52.41,-50.91,-43.23,-32.84,-24.55,-40.83
T2M,2009,-22.5,-33.77,-39.07,-45.25,-41.37,-48.55,-48.37,-51.63,-52.48,-40.42,-30.95,-22.01,-39.7
T2M,2010,-22.19,-30.96,-40.52,-44.04,-45.08,-50.41,-50.8,-53.41,-45.73,-42.22,-32.69,-23.69,-40.15
T2M,2011,-22.58,-29.04,-40.94,-44.03,-47.28,-47.73,-48.96,-53.29,-50.36,-42.55,-30.83,-24.06,-40.14
T2M,2012,-25.03,-29.9,-39.99,-46.52,-45.09,-46.24,-54.9,-52.76,-48.83,-40.81,-29.16,-22.66,-40.16
T2M,2013,-21.33,-31.81,-43.37,-44.8,-45.49,-43.78,-52.38,-51.9,-47.49,-44.8,-28.84,-23.06,-39.92
T2M,2014,-23.25,-31.37,-39.85,-48.62,-47.27,-49.47,-48.94,-50.1,-51.38,-45.51,-33.68,-24.13,-41.13
T2M,2015,-24.66,-29.89,-40.53,-44.57,-46.74,-51.02,-54.82,-53.34,-52.41,-39.14,-30.07,-23.35,-40.88
T2M,2016,-24.64,-30.98,-37.58,-39.56,-47.62,-54.36,-52.11,-50.28,-48.94,-41.88,-30.96,-20.98,-39.99
T2M,2017,-24.84,-31.14,-40.24,-46.28,-49.94,-51.29,-51.38,-56.31,-48.36,-38.46,-30.29,-22.16,-40.89
T2M,2018,-24.04,-30.12,-36.96,-42.58,-41.74,-47.53,-52.51,-48.68,-48.06,-45.51,-31.56,-21.72,-39.25
T2M,2019,-22.75,-30.88,-40.65,-46.37,-45.51,-51.93,-51.31,-56.04,-51.41,-40.38,-28.86,-20.73,-40.57
T2M,2020,-22.92,-31.58,-40.37,-41.72,-49.07,-49.24,-53.96,-53.1,-45.92,-45.27,-29.38,-23.84,-40.53
T2M,2021,-23.25,-33.05,-33.99,-44.96,-46.53,-50.72,-51.25,-54.55,-47.92,-43.24,-30.39,-23.17,-40.25
T2M,2022,-21.88,-31.18,-39.05,-41.71,-47.91,-47.93,-50.64,-52.71,-49.57,-39.22,-31.86,-23.24,-39.74
T2M,2023,-23.42,-31.27,-37.92,-38.71,-48.62,-47.34,-48.04,-47.66,-44.4,-38.26,-28.21,-24.1,-38.16
T2MDEW,2000,-26.31,-32.93,-43.81,-48.17,-47.48,-49.56,-50.98,-50.86,-48.77,-46.82,-32.69,-24.59,-41.91
T2MDEW,2001,-24.55,-32.81,-41.88,-48.43,-47.19,-44.69,-50.17,-52.65,-52.36,-42.62,-31.86,-23.39,-41.05
T2MDEW,2002,-22.63,-34.62,-37.99,-43.3,-46.81,-48.53,-49.69,-46.88,-50.66,-40.82,-34.0,-24.34,-40.02
T2MDEW,2003,-25.18,-29.29,-39.35,-48.59,-47.94,-51.59,-51.9,-52.04,-50.93,-43.02,-30.69,-23.13,-41.14
T2MDEW,2004,-22.79,-30.64,-39.39,-49.25,-51.02,-49.25,-52.37,-54.18,-49.15,-40.78,-33.32,-23.4,-41.3
T2MDEW,2005,-22.13,-32.06,-38.93,-44.92,-51.13,-50.41,-50.42,-50.31,-53.13,-42.07,-34.35,-23.35,-41.1
T2MDEW,2006,-23.04,-32.54,-36.12,-44.6,-49.48,-45.4,-49.01,-49.15,-49.79,-42.07,-28.96,-24.82,-39.58
T2MDEW,2007,-23.03,-31.65,-39.25,-48.22,-46.72,-48.17,-49.84,-50.31,-50.31,-41.56,-27.63,-25.13,-40.15
T2MDEW,2008,-25.09,-32.81,-38.35,-41.49,-48.31,-52.54,-50.84,-52.63,-51.06,-43.59,-33.53,-25.92,-41.35
T2MDEW,2009,-23.52,-34.48,-39.38,-45.83,-42.11,-49.18,-49.27,-51.91,-52.74,-41.08,-31.82,-22.94,-40.35
T2MDEW,2010,-23.28,-31.49,-41.23,-44.43,-45.66,-50.68,-51.07,-53.26,-45.96,-42.96,-33.46,-24.78,-40.69
T2MDEW,2011,-23.61,-29.73,-41.22,-44.43,-47.24,-48.13,-49.67,-54.16,-50.77,-43.22,-32.0,-25.16,-40.78
T2MDEW,2012,-25.93,-30.36,-40.77,-46.34,-45.05,-46.79,-54.77,-52.83,-48.93,-41.38,-30.05,-23.67,-40.57
T2MDEW,2013,-22.34,-32.3,-43.6,-45.14,-45.75,-44.48,-52.48,-52.25,-48.61,-45.59,-29.92,-24.1,-40.55
T2MDEW,2014,-24.15,-32.16,-40.06,-49.05,-47.51,-49.85,-49.04,-50.81,-51.75,-46.06,-34.44,-25.25,-41.68
T2MDEW,2015,-25.72,-30.6,-40.85,-45.09,-47.11,-51.46,-54.95,-53.69,-52.29,-40.03,-31.0,-24.48,-41.44
T2MDEW,2016,-25.38,-31.7,-38.27,-40.23,-48.42,-54.88,-52.38,-50.84,-49.02,-42.9,-31.92,-22.06,-40.67
T2MDEW,2017,-25.79,-31.82,-40.87,-46.78,-50.62,-51.38,-51.68,-56.08,-48.51,-39.15,-30.89,-23.18,-41.4
T2MDEW,2018,-25.04,-30.78,-37.36,-42.82,-42.94,-48.15,-52.83,-49.27,-48.35,-46.47,-32.46,-23.3,-39.98
T2MDEW,2019,-23.83,-31.65,-41.41,-46.61,-45.48,-52.25,-51.75,-56.48,-51.76,-41.29,-29.61,-21.86,-41.17
T2MDEW,2020,-23.85,-32.3,-40.88,-42.43,-49.86,-49.99,-54.29,-53.16,-46.51,-46.18,-30.91,-25.23,-41.3
T2MDEW,2021,-24.29,-33.56,-34.54,-45.36,-46.89,-50.99,-51.67,-54.63,-48.43,-43.81,-31.16,-24.53,-40.82
T2MDEW,2022,-22.97,-31.91,-39.22,-42.04,-48.29,-48.92,-50.72,-53.16,-49.28,-40.07,-32.66,-24.36,-40.3
T2MDEW,2023,-24.21,-31.74,-38.59,-38.97,-48.65,-47.68,-48.31,-47.85,-44.89,-39.21,-29.0,-25.21,-38.69
T2MWET,2000,-25.81,-32.76,-43.56,-48.06,-47.38,-49.21,-51.02,-50.4,-48.58,-46.3,-32.02,-24.03,-41.59
T2MWET,2001,-24.15,-32.5,-41.7,-48.1,-47.08,-44.45,-50.03,-52.61,-52.25,-42.31,-31.22,-22.59,-40.75
T2MWET,2002,-22.08,-34.22,-37.55,-43.06,-46.54,-48.26,-49.22,-46.51,-50.47,-40.26,-33.64,-23.77,-39.63
T2MWET,2003,-24.74,-28.99,-39.01,-48.28,-47.78,-51.09,-51.79,-51.68,-50.61,-42.67,-30.25,-22.52,-40.78
T2MWET,2004,-22.23,-30.16,-39.08,-48.83,-50.82,-49.04,-52.51,-54.04,-48.87,-40.39,-32.96,-22.81,-40.98
T2MWET,2005,-21.63,-31.69,-38.76,-44.83,-50.84,-50.0,-50.37,-50.15,-52.9,-41.65,-34.01,-22.89,-40.81
T2MWET,2006,-22.61,-32.37,-35.83,-44.36,-49.18,-45.15,-49.31,-48.63,-49.91,-41.85,-28.51,-24.39,-39.34
T2MWET,2007,-22.54,-31.44,-39.02,-48.13,-46.22,-47.71,-49.55,-50.17,-50.2,-41.22,-27.32,-24.52,-39.84
T2MWET,2008,-24.68,-32.42,-38.04,-41.25,-48.2,-52.52,-50.6,-52.52,-50.99,-43.41,-33.19,-25.23,-41.09
T2MWET,2009,-23.01,-34.12,-39.22,-45.54,-41.74,-48.87,-48.82,-51.77,-52.61,-40.75,-31.38,-22.48,-40.03
T2MWET,2010,-22.74,-31.23,-40.87,-44.24,-45.37,-50.54,-50.93,-53.34,-45.84,-42.59,-33.07,-24.23,-40.42
T2MWET,2011,-23.1,-29.39,-41.08,-44.23,-47.26,-47.93,-49.32,-53.72,-50.57,-42.88,-31.42,-24.61,-40.46
T2MWET,2012,-25.48,-30.13,-40.38,-46.43,-45.07,-46.51,-54.84,-52.79,-48.88,-41.1,-29.6,-23.17,-40.36
T2MWET,2013,-21.83,-32.05,-43.48,-44.97,-45.62,-44.13,-52.43,-52.07,-48.05,-45.2,-29.38,-23.58,-40.23
T2MWET,2014,-23.7,-31.76,-39.96,-48.84,-47.39,-49.66,-48.99,-50.45,-51.56,-45.78,-34.06,-24.69,-41.4
T2MWET,2015,-25.19,-30.25,-40.69,-44.83,-46.93,-51.24,-54.88,-53.51,-52.35,-39.59,-30.53,-23.91,-41.16
T2MWET,2016,-25.02,-31.34,-37.93,-39.89,-48.03,-54.62,-52.24,-50.56,-48.98,-42.39,-31.44,-21.52,-40.33
T2MWET,2017,-25.31,-31.48,-40.55,-46.53,-50.28,-51.34,-51.53,-56.19,-48.43,-38.8,-30.59,-22.67,-41.14
T2MWET,2018,-24.54,-30.45,-37.16,-42.7,-42.34,-47.84,-52.67,-48.98,-48.2,-45.99,-32.01,-22.51,-39.62
T2MWET,2019,-23.29,-31.27,-41.03,-46.49,-45.49,-52.09,-51.53,-56.26,-51.59,-40.83,-29.23,-21.29,-40.87
T2MWET,2020,-23.38,-31.94,-40.63,-42.08,-49.47,-49.61,-54.13,-53.13,-46.21,-45.72,-30.15,-24.54,-40.92
T2MWET,2021,-23.77,-33.3,-34.26,-45.16,-46.71,-50.86,-51.46,-54.59,-48.18,-43.53,-30.77,-23.85,-40.54
T2MWET,2022,-22.42,-31.55,-39.14,-41.88,-48.1,-48.42,-50.68,-52.93,-49.42,-39.64,-32.26,-23.8,-40.02
T2MWET,2023,-23.82,-31.51,-38.26,-38.84,-48.63,-47.51,-48.18,-47.76,-44.65,-38.73,-28.6,-24.66,-38.43
T2M_MAX,2000,-18.03,-18.91,-25.46,-30.74,-31.76,-39.15,-30.93,-38.03,-33.08,-34.43,-18.6,-16.26,-16.26
T2M_MAX,2001,-15.76,-19.72,-33.08,-34.72,-34.43,-28.33,-33.47,-44.25,-33.55,-21.05,-18.42,-14.3,-14.3
T2M_MAX,2002,-9.74,-26.1,-29.11,-24.09,-26.49,-32.08,-31.26,-23.45,-35.97,-23.96,-18.43,-13.73,-9.74
T2M_MAX,2003,-17.27,-16.9,-20.42,-40.18,-28.41,-41.47,-44.2,-38.14,-30.38,-30.37,-19.26,-14.49,-14.49
T2M_MAX,2004,-13.71,-18.32,-28.38,-37.11,-38.99,-36.14,-34.39,-39.56,-37.25,-25.14,-21.19,-15.26,-13.71
T2M_MAX,2005,-12.32,-20.19,-27.18,-24.69,-38.01,-35.29,-38.13,-32.34,-44.34,-24.31,-23.57,-15.91,-12.32
T2M_MAX,2006,-10.4,-22.21,-18.83,-29.09,-31.51,-26.6,-33.78,-31.95,-31.53,-22.73,-17.18,-16.42,-10.4
T2M_MAX,2007,-12.95,-21.59,-24.93,-37.44,-27.89,-28.21,-37.58,-32.15,-40.2,-24.99,-13.4,-16.93,-12.95
T2M_MAX,2008,-15.23,-19.88,-26.33,-24.04,-33.53,-29.92,-30.12,-32.54,-33.59,-26.78,-16.95,-12.7,-12.7
T2M_MAX,2009,-12.76,-23.11,-25.85,-28.15,-20.91,-36.38,-34.78,-35.75,-31.26,-25.82,-22.04,-15.79,-12.76
T2M_MAX,2010,-12.58,-18.62,-30.0,-27.82,-22.05,-34.23,-28.72,-35.96,-26.16,-26.67,-24.61,-14.97,-12.58
T2M_MAX,2011,-16.72,-18.04,-27.98,-31.11,-22.65,-26.84,-26.5,-34.75,-39.96,-28.7,-20.62,-12.35,-12.35
T2M_MAX,2012,-19.06,-21.32,-21.7,-33.75,-33.76,-30.79,-38.99,-36.51,-32.35,-22.14,-20.03,-13.45,-13.45
T2M_MAX,2013,-10.96,-22.61,-29.8,-28.54,-29.59,-22.13,-35.12,-30.85,-23.74,-25.32,-20.49,-15.58,-10.96
T2M_MAX,2014,-16.53,-21.2,-30.29,-34.43,-32.67,-38.04,-35.19,-28.0,-42.39,-20.14,-26.21,-17.79,-16.53
T2M_MAX,2015,-18.07,-21.76,-23.02,-28.87,-33.44,-28.34,-39.76,-38.68,-25.99,-22.86,-18.65,-13.78,-13.78
T2M_MAX,2016,-15.36,-19.87,-22.33,-20.59,-32.94,-39.5,-39.51,-26.87,-33.96,-28.12,-20.25,-12.06,-12.06
