-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2000 through 12/31/2023 in LST
Location: Latitude  -72.5   Longitude 0.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1558.8 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
PS                    MERRA-2 Surface Pressure (kPa) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
ALLSKY_SFC_SW_DWN,2010,8.95,5.61,2.66,0.51,0.01,0.0,0.0,0.2,1.64,4.64,8.43,9.85,3.54
ALLSKY_SFC_SW_DWN,2011,9.13,5.51,2.58,0.54,0.01,0.0,0.0,0.18,1.6,4.47,7.94,9.84,3.48
ALLSKY_SFC_SW_DWN,2012,9.26,5.55,2.6,0.53,0.01,0.0,0.0,0.18,1.61,4.53,7.87,10.15,3.52
ALLSKY_SFC_SW_DWN,2013,9.14,5.87,2.57,0.47,0.01,0.0,0.0,0.2,1.75,4.55,7.52,9.8,3.49
ALLSKY_SFC_SW_DWN,2014,8.88,5.99,2.66,0.55,0.01,0.0,0.0,0.17,1.67,4.59,8.02,10.08,3.55
ALLSKY_SFC_SW_DWN,2015,8.75,6.03,2.57,0.54,0.01,0.0,0.0,0.17,1.57,4.36,7.69,10.29,3.5
ALLSKY_SFC_SW_DWN,2016,8.94,5.75,2.55,0.46,0.01,0.0,0.0,0.19,1.6,4.52,8.24,10.18,3.54
ALLSKY_SFC_SW_DWN,2017,8.86,5.58,2.69,0.48,0.01,0.0,0.0,0.17,1.54,4.64,7.77,9.59,3.44
ALLSKY_SFC_SW_DWN,2018,9.21,5.46,2.53,0.57,0.01,0.0,0.0,0.18,1.53,4.53,8.26,10.11,3.53
ALLSKY_SFC_SW_DWN,2019,8.73,5.69,2.81,0.51,0.01,0.0,0.0,0.18,1.63,4.51,7.93,10.17,3.51
ALLSKY_SFC_SW_DWN,2020,8.95,5.98,2.45,0.51,0.01,0.0,0.0,0.2,1.63,4.66,7.88,9.94,3.52
ALLSKY_SFC_SW_DWN,2021,8.88,5.9,2.32,0.48,0.01,0.0,0.0,0.2,1.66,4.65,8.0,9.63,3.48
ALLSKY_SFC_SW_DWN,2022,8.7,5.84,2.67,0.46,0.01,0.0,0.0,0.18,1.66,4.44,8.29,9.96,3.52
ALLSKY_SFC_SW_DWN,2023,8.78,5.83,2.62,0.52,0.01,0.0,0.0,0.19,1.6,4.18,8.06,10.03,3.48
PRECTOTCORR,2000,0.13,0.57,0.55,0.47,0.94,0.23,0.18,0.58,0.75,0.35,0.6,0.23,0.46
PRECTOTCORR,2001,0.17,0.42,0.68,0.27,0.36,2.04,0.63,0.29,0.43,1.93,0.61,1.3,0.76
PRECTOTCORR,2002,0.82,0.14,0.5,1.57,0.88,0.77,0.65,0.58,0.32,0.71,0.24,0.37,0.63
PRECTOTCORR,2003,0.35,0.67,0.38,0.59,0.81,0.59,0.66,0.42,0.04,0.44,0.64,0.27,0.49
PRECTOTCORR,2004,0.25,0.82,0.3,0.35,0.29,0.72,0.13,0.19,0.04,0.3,0.28,0.23,0.32
PRECTOTCORR,2005,1.21,0.29,0.79,1.08,0.58,0.43,0.79,0.34,0.12,0.22,0.01,0.52,0.53
PRECTOTCORR,2006,1.34,0.87,0.23,0.6,1.11,0.87,0.37,0.81,0.44,0.57,1.6,0.29,0.76
PRECTOTCORR,2007,0.5,0.47,0.23,0.39,0.82,0.88,0.31,0.9,0.39,0.49,2.54,0.17,0.67
PRECTOTCORR,2008,0.11,0.62,1.07,0.5,0.34,1.12,1.11,0.8,0.25,0.92,0.8,1.38,0.75
PRECTOTCORR,2009,0.62,0.06,0.88,0.71,2.4,0.46,0.16,0.2,0.28,1.2,0.62,0.22,0.65
PRECTOTCORR,2010,0.6,0.53,0.41,0.59,0.74,0.21,0.72,0.32,0.32,0.46,0.14,0.68,0.48
PRECTOTCORR,2011,0.24,0.93,0.5,0.79,1.28,1.69,1.3,0.56,0.8,0.86,0.44,0.77,0.85
PRECTOTCORR,2012,0.31,1.29,0.69,0.56,1.48,0.97,0.7,0.7,0.89,1.36,1.05,0.2,0.85
PRECTOTCORR,2013,0.16,0.27,0.53,0.89,2.06,1.46,0.67,0.27,0.1,0.76,1.64,0.45,0.77
PRECTOTCORR,2014,0.23,0.26,0.65,0.27,1.48,0.62,0.52,1.83,0.18,0.29,0.43,0.29,0.59
PRECTOTCORR,2015,0.66,0.34,0.71,0.61,0.18,0.97,0.36,0.28,0.19,0.98,1.57,0.22,0.59
PRECTOTCORR,2016,0.3,0.85,1.21,1.83,0.96,0.14,0.3,0.63,0.71,0.56,0.24,0.16,0.66
PRECTOTCORR,2017,0.34,1.09,0.32,1.23,0.43,0.3,0.81,0.21,0.61,0.64,1.11,0.37,0.62
PRECTOTCORR,2018,0.31,1.43,0.84,0.19,1.93,0.52,0.69,0.7,0.49,0.74,0.11,0.19,0.68
PRECTOTCORR,2019,0.74,0.2,0.12,0.66,0.46,0.25,0.2,0.52,0.82,0.62,0.82,0.4,0.48
PRECTOTCORR,2020,0.36,0.26,0.59,1.42,0.5,1.45,0.39,0.65,0.73,0.26,0.62,0.43,0.64
PRECTOTCORR,2021,0.41,0.08,1.72,0.85,0.29,0.6,0.54,0.32,0.73,0.41,1.58,2.55,0.84
PRECTOTCORR,2022,0.55,0.32,0.49,1.15,0.48,0.45,0.42,0.59,0.19,0.71,0.46,0.25,0.51
PRECTOTCORR,2023,0.48,0.43,1.06,1.98,0.92,0.89,0.87,0.49,0.91,2.12,0.92,0.47,0.96
PS,2000,80.73,80.78,80.62,80.65,80.23,80.62,80.46,80.03,80.81,79.92,81.08,81.84,80.65
PS,2001,81.3,81.35,80.79,80.1,80.77,80.45,80.35,79.79,79.98,80.0,80.52,80.74,80.51
PS,2002,81.18,80.49,81.26,80.65,81.17,80.33,80.6,80.27,80.35,81.12,80.75,80.72,80.74
PS,2003,81.71,81.65,80.76,80.07,80.4,80.99,80.23,79.84,80.26,80.57,80.74,81.86,80.76
PS,2004,81.04,81.34,80.44,80.57,80.54,79.81,79.69,79.85,80.43,80.48,80.82,81.49,80.54
PS,2005,81.51,80.58,80.83,80.48,80.46,80.9,80.25,80.1,79.9,80.52,80.69,82.06,80.69
PS,2006,81.38,81.13,80.8,80.73,79.84,80.43,79.85,80.62,80.47,79.93,80.71,81.05,80.58
PS,2007,81.44,80.88,80.92,80.82,81.0,81.18,81.51,80.35,80.66,80.55,81.13,80.69,80.93
PS,2008,81.0,80.75,80.7,80.92,80.9,80.16,80.2,80.03,80.15,80.07,80.42,80.62,80.49
PS,2009,80.91,80.7,80.47,80.8,81.06,80.83,80.56,80.58,80.45,80.34,81.23,81.11,80.75
PS,2010,81.74,81.39,80.8,80.57,80.85,80.1,79.68,79.85,80.28,80.1,80.51,81.43,80.61
PS,2011,81.41,80.93,80.94,80.68,80.3,80.76,80.79,80.63,80.84,80.45,81.24,80.42,80.78
PS,2012,80.46,80.97,80.84,80.45,80.65,81.0,80.0,79.99,80.13,80.23,81.15,81.45,80.61
PS,2013,81.29,80.53,80.06,80.54,80.47,81.64,80.3,80.9,81.06,80.47,80.47,80.97,80.73
PS,2014,81.5,80.86,80.55,80.39,81.03,80.64,80.24,80.2,80.81,80.19,80.68,80.64,80.65
PS,2015,81.1,80.57,80.25,80.32,80.25,80.5,79.57,79.53,79.75,80.83,80.64,81.28,80.38
PS,2016,80.7,80.71,80.06,80.45,80.1,79.73,79.97,80.62,79.87,79.98,81.38,81.59,80.43
PS,2017,81.76,81.1,80.93,80.19,80.23,80.68,80.13,79.68,80.1,80.98,80.49,80.93,80.6
PS,2018,80.96,80.54,81.12,80.87,80.79,81.05,80.1,80.36,79.88,80.05,80.39,81.17,80.61
PS,2019,80.92,81.11,80.73,80.62,80.71,79.79,80.66,80.15,79.91,80.6,81.6,81.93,80.73
PS,2020,81.41,80.95,80.12,80.75,80.2,80.44,80.21,80.63,80.49,80.01,80.29,80.71,80.52
PS,2021,80.81,80.53,80.99,79.93,80.47,80.34,80.59,79.78,79.71,80.35,80.43,80.58,80.38
PS,2022,80.99,80.76,80.68,80.42,80.74,81.19,80.14,80.15,79.96,80.16,79.95,80.49,80.47
PS,2023,80.51,80.8,80.6,81.43,80.08,81.08,80.38,80.48,80.75,80.37,81.2,80.57,80.69
RH2M,2000,68.87,69.9,67.02,65.66,61.41,64.13,64.67,62.21,66.93,64.14,67.98,70.66,66.13
RH2M,2001,73.75,73.0,70.86,60.87,63.05,65.52,65.02,64.52,61.37,72.54,65.66,68.49,67.05
RH2M,2002,69.88,66.54,63.24,71.28,72.53,68.13,67.98,62.09,64.45,67.38,68.26,74.97,68.06
RH2M,2003,74.61,71.07,69.33,68.41,65.72,63.9,63.45,64.94,58.09,59.83,70.58,68.78,66.56
RH2M,2004,73.17,74.36,63.86,60.4,64.01,63.15,56.78,57.89,46.93,60.42,73.31,71.21,63.79
RH2M,2005,74.89,69.97,71.04,69.05,68.38,61.14,63.95,56.86,61.84,64.3,67.36,76.09,67.07
RH2M,2006,75.67,70.5,57.91,64.27,73.9,62.06,61.06,64.47,61.86,63.87,66.82,69.17,65.96
RH2M,2007,71.72,72.67,62.15,66.24,66.96,69.45,62.25,66.69,60.76,63.39,77.72,68.76,67.4
RH2M,2008,67.62,66.16,66.95,64.38,62.96,66.94,67.24,61.86,56.8,71.21,69.12,71.89,66.09
RH2M,2009,74.3,69.01,72.32,65.25,72.1,67.0,63.9,61.03,62.17,62.59,70.15,71.58,67.62
RH2M,2010,69.19,73.83,61.64,61.96,66.25,54.32,56.21,54.83,56.23,60.55,66.46,70.56,62.67
RH2M,2011,69.08,69.85,69.7,64.38,69.9,75.5,69.31,64.7,69.54,63.51,67.47,72.48,68.78
RH2M,2012,70.95,71.51,68.04,60.67,72.03,62.7,65.54,68.56,60.69,64.0,68.21,69.19,66.84
RH2M,2013,70.06,70.15,72.34,67.3,72.83,60.18,64.95,56.74,58.49,62.65,73.9,71.71,66.78
RH2M,2014,74.09,66.99,62.83,54.51,67.69,65.09,63.33,72.01,64.0,60.29,70.16,68.93,65.83
RH2M,2015,76.48,63.63,71.51,59.55,56.75,66.16,59.68,61.55,54.49,66.55,70.89,68.53,64.65
RH2M,2016,71.99,67.32,65.37,62.87,67.52,60.07,60.02,64.85,65.43,64.46,67.51,68.32,65.48
RH2M,2017,74.53,75.06,65.46,68.36,66.26,61.95,67.22,63.47,60.38,57.03,73.29,70.68,66.97
RH2M,2018,71.3,75.02,61.84,56.44,58.78,62.5,64.11,61.73,59.43,65.85,61.99,68.06,63.92
RH2M,2019,72.28,68.86,65.47,63.8,57.11,60.72,58.5,61.95,61.17,65.5,67.56,70.04,64.41
RH2M,2020,71.38,71.85,66.87,67.27,69.89,71.25,70.25,66.34,63.04,65.91,65.65,68.42,68.18
RH2M,2021,69.05,68.6,70.51,66.63,60.57,69.43,67.46,68.99,61.53,58.37,69.27,75.78,67.18
RH2M,2022,69.95,66.39,64.24,66.62,66.37,63.51,60.02,71.55,57.57,63.48,67.97,67.64,65.44
RH2M,2023,74.75,70.42,68.03,68.0,71.41,66.36,63.04,60.98,62.26,69.64,65.78,71.51,67.68
T2M,2000,-15.52,-18.09,-25.45,-28.27,-27.44,-28.32,-31.55,-29.54,-28.91,-27.75,-18.21,-14.1,-24.43
T2M,2001,-14.13,-17.58,-22.43,-25.21,-26.6,-23.11,-28.25,-32.42,-30.52,-23.92,-18.77,-13.68,-23.05
T2M,2002,-12.56,-18.72,-21.65,-22.54,-23.53,-26.21,-27.83,-28.74,-30.78,-22.68,-21.21,-14.42,-22.57
T2M,2003,-13.98,-15.63,-22.49,-25.1,-26.42,-29.6,-30.36,-29.01,-31.6,-25.84,-17.87,-12.22,-23.34
T2M,2004,-12.34,-15.28,-21.46,-27.57,-29.34,-29.12,-33.52,-32.5,-29.82,-23.82,-19.46,-12.29,-23.88
T2M,2005,-12.21,-17.74,-20.51,-22.97,-28.33,-27.2,-29.46,-30.27,-31.22,-26.02,-22.51,-12.37,-23.4
T2M,2006,-12.56,-18.08,-21.61,-25.25,-27.46,-26.72,-31.68,-24.58,-29.3,-26.9,-17.12,-15.13,-23.03
T2M,2007,-13.06,-18.93,-21.52,-27.46,-24.68,-26.96,-29.02,-28.67,-31.12,-23.53,-14.54,-14.3,-22.82
T2M,2008,-15.11,-18.24,-19.78,-22.45,-29.09,-29.61,-28.22,-31.29,-29.53,-24.76,-20.56,-14.25,-23.57
T2M,2009,-13.4,-19.5,-22.11,-25.56,-21.18,-26.24,-28.61,-32.56,-30.82,-23.54,-17.74,-13.72,-22.91
T2M,2010,-12.14,-15.76,-22.17,-25.62,-26.08,-31.29,-31.09,-31.68,-28.44,-25.68,-20.19,-13.29,-23.62
T2M,2011,-12.24,-15.85,-22.12,-23.62,-27.62,-26.2,-28.42,-29.82,-29.49,-26.0,-18.86,-14.83,-22.92
T2M,2012,-15.17,-16.27,-23.04,-27.67,-24.54,-26.74,-32.98,-29.21,-26.55,-23.31,-15.92,-12.59,-22.83
T2M,2013,-12.43,-17.97,-22.92,-24.8,-26.07,-25.11,-30.41,-29.99,-27.82,-26.65,-16.51,-13.4,-22.84
T2M,2014,-14.18,-18.63,-22.29,-28.3,-25.66,-28.05,-31.31,-27.99,-29.95,-27.64,-19.28,-14.43,-23.98
T2M,2015,-14.41,-17.95,-21.89,-24.07,-27.61,-28.29,-32.27,-32.39,-31.1,-22.15,-16.59,-14.28,-23.58
T2M,2016,-14.57,-16.38,-20.15,-22.68,-25.45,-32.57,-31.39,-27.48,-28.83,-23.31,-17.92,-12.5,-22.77
T2M,2017,-14.06,-17.45,-23.41,-25.57,-27.3,-32.05,-29.37,-33.55,-26.97,-22.54,-17.58,-12.71,-23.55
T2M,2018,-14.37,-16.72,-20.27,-25.82,-24.23,-26.61,-30.45,-28.62,-28.26,-27.61,-19.54,-13.21,-22.98
T2M,2019,-13.44,-16.74,-23.87,-24.63,-26.31,-31.02,-31.93,-34.1,-31.5,-22.59,-17.68,-12.41,-23.85
T2M,2020,-13.42,-19.07,-21.71,-23.67,-27.03,-26.59,-33.04,-32.92,-27.13,-26.86,-17.83,-14.96,-23.69
T2M,2021,-14.58,-19.88,-18.14,-24.26,-25.41,-30.78,-31.37,-32.76,-27.37,-26.25,-18.97,-14.47,-23.69
T2M,2022,-12.33,-17.42,-21.21,-23.32,-26.24,-26.66,-29.9,-29.68,-29.57,-21.68,-19.64,-14.16,-22.65
T2M,2023,-13.6,-17.56,-19.01,-20.43,-26.3,-24.93,-27.61,-28.61,-24.61,-22.38,-17.04,-13.94,-21.34
T2MWET,2000,-17.68,-20.13,-27.62,-30.49,-29.99,-30.61,-33.83,-32.03,-31.0,-30.06,-20.37,-16.19,-26.67
T2MWET,2001,-15.97,-19.38,-24.31,-27.94,-29.02,-25.49,-30.56,-34.65,-33.04,-25.67,-21.11,-15.98,-25.26
T2MWET,2002,-14.78,-20.98,-24.12,-24.44,-25.24,-28.19,-29.85,-31.22,-33.06,-24.78,-23.26,-16.2,-24.68
T2MWET,2003,-15.75,-17.63,-24.44,-27.15,-28.64,-31.94,-32.71,-31.25,-34.27,-28.46,-19.85,-14.48,-25.55
T2MWET,2004,-14.3,-17.06,-23.89,-30.17,-31.7,-31.52,-36.31,-35.22,-33.52,-26.47,-21.2,-14.38,-26.31
T2MWET,2005,-14.07,-19.74,-22.42,-25.03,-30.36,-29.75,-31.78,-33.11,-33.63,-28.35,-24.62,-14.12,-25.58
T2MWET,2006,-14.34,-20.1,-24.51,-27.59,-29.05,-29.3,-34.23,-26.91,-31.84,-29.25,-19.4,-17.29,-25.32
T2MWET,2007,-15.08,-20.73,-24.07,-29.65,-26.82,-28.87,-31.45,-30.8,-33.57,-25.98,-16.1,-16.51,-24.97
T2MWET,2008,-17.39,-20.57,-21.97,-24.84,-31.53,-31.7,-30.29,-33.77,-32.36,-26.57,-22.58,-16.24,-25.82
T2MWET,2009,-15.24,-21.54,-23.91,-27.82,-23.01,-28.29,-30.93,-35.07,-33.26,-26.02,-19.78,-15.75,-25.05
T2MWET,2010,-14.37,-17.59,-24.83,-28.11,-28.28,-34.38,-34.04,-34.7,-31.34,-28.26,-22.41,-15.4,-26.14
T2MWET,2011,-14.48,-17.95,-24.11,-25.94,-29.52,-27.7,-30.35,-32.02,-31.39,-28.36,-21.03,-16.76,-24.97
T2MWET,2012,-17.17,-18.22,-25.14,-30.3,-26.34,-29.21,-35.12,-31.18,-29.17,-25.67,-18.11,-14.82,-25.04
T2MWET,2013,-14.6,-19.97,-24.71,-26.98,-27.79,-27.85,-32.65,-32.8,-30.53,-29.07,-18.29,-15.41,-25.05
T2MWET,2014,-15.99,-20.86,-24.84,-31.39,-27.8,-30.25,-33.65,-29.74,-32.23,-30.2,-21.25,-16.62,-26.23
T2MWET,2015,-16.07,-20.45,-23.7,-26.85,-30.55,-30.52,-34.88,-34.8,-34.13,-24.38,-18.61,-16.51,-25.95
T2MWET,2016,-16.52,-18.69,-22.49,-25.17,-27.53,-35.13,-33.97,-29.71,-31.05,-25.64,-20.11,-14.81,-25.07
T2MWET,2017,-15.85,-19.13,-25.69,-27.63,-29.44,-34.48,-31.42,-35.83,-29.68,-25.51,-19.39,-14.84,-25.74
T2MWET,2018,-16.39,-18.4,-22.89,-28.72,-27.05,-29.04,-32.73,-31.06,-30.93,-29.74,-22.13,-15.5,-25.38
T2MWET,2019,-15.41,-18.85,-26.08,-27.02,-29.17,-33.53,-34.57,-36.45,-34.04,-24.82,-19.87,-14.58,-26.2
T2MWET,2020,-15.45,-20.89,-23.92,-25.82,-28.88,-28.38,-34.81,-34.96,-29.52,-28.99,-20.18,-17.17,-25.75
T2MWET,2021,-16.75,-21.92,-20.12,-26.45,-28.05,-32.68,-33.39,-34.62,-29.89,-29.02,-21.06,-16.19,-25.85
T2MWET,2022,-14.52,-19.71,-23.61,-25.52,-28.39,-29.04,-32.51,-31.39,-32.35,-24.13,-21.78,-16.46,-24.95
T2MWET,2023,-15.41,-19.57,-21.17,-22.66,-28.13,-27.1,-30.09,-31.22,-27.11,-24.36,-19.43,-15.97,-23.52
T2M_MAX,2000,-8.89,-7.65,-13.51,-16.07,-13.07,-19.07,-17.95,-15.6,-18.11,-17.81,-8.28,-8.4,-7.65
T2M_MAX,2001,-8.01,-9.31,-13.78,-14.2,-14.78,-12.25,-16.05,-23.39,-16.27,-10.9,-10.51,-7.06,-7.06
T2M_MAX,2002,-4.34,-10.02,-12.24,-11.0,-13.78,-16.41,-16.81,-12.9,-19.72,-14.97,-11.72,-6.6,-4.34
T2M_MAX,2003,-7.36,-5.05,-12.5,-18.07,-13.34,-19.52,-21.28,-18.28,-16.07,-12.84,-9.97,-3.86,-3.86
T2M_MAX,2004,-3.8,-7.53,-11.96,-18.5,-18.73,-19.18,-23.07,-21.3,-19.98,-12.68,-10.0,-5.44,-3.8
T2M_MAX,2005,-4.85,-10.42,-11.64,-11.92,-15.68,-19.41,-18.18,-17.94,-20.69,-14.83,-13.37,-6.53,-4.85
T2M_MAX,2006,-5.2,-10.69,-9.33,-16.54,-17.43,-13.02,-21.69,-13.35,-18.57,-14.88,-7.27,-6.39,-5.2
T2M_MAX,2007,-6.88,-11.27,-13.32,-18.69,-15.16,-12.73,-15.73,-15.12,-16.71,-14.01,-3.92,-7.59,-3.92
T2M_MAX,2008,-8.18,-10.04,-11.91,-12.41,-20.62,-13.24,-16.16,-18.5,-15.94,-15.04,-11.29,-7.07,-7.07
T2M_MAX,2009,-7.27,-10.52,-13.25,-13.22,-7.12,-12.55,-17.8,-18.5,-19.78,-13.63,-9.27,-6.72,-6.72
T2M_MAX,2010,-3.69,-5.17,-13.59,-15.01,-11.05,-20.65,-17.74,-20.8,-13.5,-15.09,-11.94,-7.59,-3.69
T2M_MAX,2011,-5.5,-8.73,-13.88,-13.04,-11.28,-12.72,-13.73,-14.56,-18.77,-13.35,-9.48,-5.61,-5.5
T2M_MAX,2012,-8.83,-9.6,-13.99,-15.88,-14.96,-18.2,-15.77,-17.94,-15.86,-13.58,-8.56,-5.4,-5.4
T2M_MAX,2013,-4.54,-9.79,-14.25,-14.63,-13.54,-12.76,-19.69,-16.7,-13.37,-13.67,-10.07,-6.52,-4.54
T2M_MAX,2014,-5.78,-10.43,-15.84,-16.8,-10.91,-17.42,-19.84,-12.31,-18.13,-11.43,-11.18,-8.39,-5.78
T2M_MAX,2015,-8.82,-10.66,-10.82,-14.41,-18.29,-13.34,-18.42,-16.92,-14.44,-12.03,-11.15,-7.07,-7.07
T2M_MAX,2016,-7.1,-7.9,-8.43,-8.29,-14.53,-21.19,-19.04,-10.7,-19.35,-14.94,-9.8,-4.67,-4.67
T2M_MAX,2017,-6.98,-8.66,-10.6,-12.9,-18.47,-20.32,-16.88,-23.27,-15.71,-12.36,-8.43,-7.66,-6.98
T2M_MAX,2018,-7.73,-9.0,-10.41,-15.76,-10.58,-14.59,-20.11,-17.41,-17.52,-13.16,-10.46,-4.94,-4.94
T2M_MAX,2019,-6.98,-7.38,-15.87,-15.26,-14.07,-21.12,-18.51,-18.58,-22.12,-11.85,-10.98,-6.29,-6.29
T2M_MAX,2020,-7.45,-10.78,-11.18,-10.08,-18.37,-15.38,-16.2,-15.73,-14.27,-14.5,-9.67,-9.15,-7.45
T2M_MAX,2021,-5.29,-13.15,-9.49,-15.83,-14.41,-17.91,-17.51,-17.4,-13.79,-13.01,-9.53,-8.19,-5.29
T2M_MAX,2022,-3.96,-8.37,-13.42,-13.01,-16.61,-15.42,-19.25,-21.3,-22.18,-10.87,-10.55,-7.59,-3.96
T2M_MAX,2023,-6.67,-8.56,-11.66,-9.64,-15.51,-14.4,-15.63,-16.31,-12.63,-10.28,-3.58,-7.02,-3.58
T2M_MIN,2000,-24.22,-28.17,-35.19,-37.25,-44.58,-39.6,-40.76,-39.98,-39.72,-37.52,-31.57,-22.01,-44.58
T2M_MIN,2001,-22.01,-29.29,-33.26,-35.25,-37.12,-34.4,-43.71,-43.61,-44.89,-38.24,-28.72,-22.19,-44.89
T2M_MIN,2002,-25.88,-26.74,-29.79,-36.28,-34.24,-37.9,-38.19,-40.11,-41.36,-32.5,-31.6,-24.12,-41.36
T2M_MIN,2003,-21.13,-25.63,-31.97,-32.19,-40.75,-38.08,-40.48,-38.09,-43.24,-36.58,-28.18,-23.3,-43.24
T2M_MIN,2004,-21.67,-25.24,-30.78,-36.32,-40.28,-39.6,-46.1,-45.15,-42.46,-32.31,-31.54,-22.65,-46.1
T2M_MIN,2005,-20.68,-26.01,-30.11,-33.34,-40.9,-40.45,-41.05,-45.94,-40.95,-36.62,-35.29,-20.56,-45.94
T2M_MIN,2006,-20.67,-28.22,-32.79,-36.64,-39.3,-40.48,-41.73,-37.79,-42.88,-41.19,-28.08,-25.19,-42.88
T2M_MIN,2007,-21.23,-30.07,-32.36,-34.38,-35.36,-36.19,-39.08,-40.32,-44.59,-35.23,-28.96,-24.4,-44.59
T2M_MIN,2008,-23.9,-26.75,-29.02,-34.17,-37.95,-49.62,-37.65,-45.91,-41.59,-36.98,-29.72,-22.07,-49.62
T2M_MIN,2009,-21.95,-27.72,-32.4,-37.11,-38.58,-39.63,-41.64,-45.71,-43.47,-37.8,-26.27,-22.06,-45.71
T2M_MIN,2010,-19.49,-29.35,-30.67,-35.89,-37.54,-43.96,-43.88,-45.83,-41.26,-37.8,-29.33,-25.39,-45.83
T2M_MIN,2011,-20.88,-28.56,-31.14,-32.95,-37.36,-36.68,-39.82,-44.28,-43.14,-39.17,-27.5,-25.94,-44.28
T2M_MIN,2012,-23.13,-27.29,-35.93,-35.43,-38.5,-36.7,-43.8,-42.18,-37.7,-35.05,-23.88,-23.06,-43.8
T2M_MIN,2013,-23.27,-28.1,-31.66,-36.1,-39.03,-36.31,-41.11,-41.7,-39.51,-37.06,-26.9,-21.73,-41.7
T2M_MIN,2014,-25.11,-26.5,-31.49,-36.88,-38.65,-40.38,-45.43,-42.39,-39.79,-38.06,-30.24,-23.0,-45.43
T2M_MIN,2015,-22.51,-26.48,-33.15,-34.47,-37.38,-41.19,-44.32,-44.62,-43.22,-35.65,-31.65,-23.21,-44.62
T2M_MIN,2016,-23.86,-25.68,-30.28,-36.7,-37.02,-41.4,-40.6,-37.75,-43.83,-33.01,-27.07,-20.65,-43.83
T2M_MIN,2017,-21.85,-26.93,-33.61,-38.7,-37.8,-44.35,-43.26,-42.07,-39.57,-34.73,-29.39,-22.09,-44.35
