-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2000 through 12/31/2023 in LST
Location: Latitude  -75.83   Longitude 180.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
PS                    MERRA-2 Surface Pressure (kPa) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PS,2005,98.87,98.21,98.64,98.37,98.19,99.01,98.3,97.9,98.06,97.54,98.23,99.71,98.42
PS,2006,98.86,98.93,98.91,99.2,98.2,98.32,98.32,99.27,98.43,97.82,98.1,98.74,98.59
PS,2007,98.8,98.61,99.35,98.84,98.98,98.76,99.89,98.24,98.07,98.51,98.53,97.92,98.71
PS,2008,98.15,98.17,98.97,98.86,98.84,97.81,98.4,98.81,97.55,97.77,98.18,98.4,98.32
PS,2009,98.43,98.65,98.54,98.37,99.39,99.17,99.42,99.18,98.68,97.84,98.33,98.61,98.72
PS,2010,99.97,99.25,98.66,98.31,98.62,98.03,97.3,97.81,98.38,97.92,97.67,99.08,98.42
PS,2011,99.4,98.65,99.04,99.21,98.16,98.96,98.58,99.17,99.21,98.32,98.82,98.04,98.8
PS,2012,98.11,98.65,98.58,98.48,98.06,99.45,98.49,98.64,98.1,98.03,99.01,99.18,98.56
PS,2013,99.04,98.09,98.06,98.71,98.45,99.65,98.4,99.57,99.27,98.54,98.19,98.82,98.73
PS,2014,99.07,98.55,98.51,98.53,98.62,98.6,98.86,97.34,98.53,97.39,98.82,98.65,98.46
PS,2015,98.73,97.84,98.71,98.37,98.77,98.6,97.98,97.97,97.95,97.96,97.8,98.87,98.3
PS,2016,98.01,98.27,98.26,98.72,98.78,98.14,99.18,99.11,97.42,98.17,99.56,99.03,98.55
PS,2017,99.38,99.04,98.91,98.46,97.81,98.46,98.19,97.65,98.16,98.25,97.87,98.69,98.41
PS,2018,98.56,98.36,98.4,99.0,98.72,98.81,98.59,99.36,97.52,97.41,97.85,98.28,98.4
PS,2019,98.72,98.82,98.7,98.44,98.62,97.51,99.04,98.19,97.43,98.32,99.34,99.7,98.57
PS,2020,99.4,98.46,97.92,98.59,98.32,98.05,98.42,98.47,98.52,97.35,97.9,97.89,98.27
PS,2021,98.3,98.16,98.87,98.32,98.49,98.5,98.92,99.28,97.64,98.16,97.7,97.5,98.32
PS,2022,98.57,98.18,98.24,98.3,98.05,99.33,97.78,98.05,97.7,98.05,97.98,97.97,98.18
PS,2023,98.12,98.61,98.82,99.45,98.5,99.23,98.93,99.13,97.89,97.86,98.44,98.08,98.59
RH2M,2000,76.57,77.3,88.6,97.1,97.01,97.18,96.7,98.58,97.21,90.51,84.46,79.39,90.05
RH2M,2001,81.73,79.87,91.32,95.38,95.77,98.53,98.14,98.26,97.81,90.44,79.72,81.14,90.68
RH2M,2002,80.76,78.85,89.73,96.16,94.6,98.69,97.85,98.66,96.53,91.3,84.31,81.77,90.77
RH2M,2003,86.04,84.39,90.98,96.25,95.94,97.1,97.77,99.44,97.44,89.02,84.26,83.4,91.84
RH2M,2004,82.23,78.73,91.52,94.9,97.43,98.01,99.73,98.81,96.27,90.45,79.8,78.39,90.52
RH2M,2005,82.42,78.38,89.99,94.85,95.49,97.59,98.29,97.78,96.13,88.21,78.21,84.7,90.17
RH2M,2006,78.99,76.44,87.67,96.95,98.15,97.18,98.95,98.18,95.28,89.65,81.21,80.39,89.92
RH2M,2007,83.44,83.29,90.72,95.93,96.83,96.98,96.14,97.56,95.58,89.21,82.2,80.54,90.7
RH2M,2008,86.39,83.77,92.12,97.1,95.87,96.03,98.07,98.09,96.12,87.5,80.0,76.58,90.64
RH2M,2009,80.47,81.47,90.01,95.5,97.98,97.5,96.63,97.84,96.51,89.49,84.83,80.36,90.72
RH2M,2010,81.95,82.23,93.38,97.33,98.37,99.05,98.56,98.16,96.66,88.67,78.5,82.51,91.28
RH2M,2011,79.62,78.21,92.1,97.36,97.75,96.53,95.79,97.81,97.87,89.44,81.8,80.31,90.38
RH2M,2012,79.8,79.43,90.04,97.1,96.17,97.64,99.53,98.81,96.51,89.88,82.61,83.07,90.88
RH2M,2013,80.96,82.36,89.7,97.54,97.57,99.21,99.0,99.1,98.38,91.58,80.14,77.97,91.13
RH2M,2014,80.48,81.0,92.65,96.72,97.91,98.31,99.42,96.31,97.41,90.07,83.48,78.01,90.98
RH2M,2015,79.85,82.23,90.23,97.75,97.4,99.02,99.44,97.21,98.52,91.97,81.53,76.51,90.97
RH2M,2016,85.91,78.88,90.85,95.21,94.92,97.18,97.44,97.64,98.09,90.2,78.64,82.44,90.62
RH2M,2017,79.83,75.53,88.49,94.52,96.5,97.1,98.0,96.41,97.11,89.74,80.44,78.48,89.35
RH2M,2018,82.52,80.92,89.88,96.08,97.57,98.74,98.7,98.21,95.93,88.4,77.6,79.64,90.35
RH2M,2019,79.79,83.44,88.75,97.92,98.36,95.44,97.4,96.71,95.07,87.04,80.57,80.22,90.06
RH2M,2020,80.77,83.42,90.89,95.94,97.23,97.29,97.55,97.59,97.11,87.34,77.72,76.59,89.95
RH2M,2021,79.61,78.17,88.75,96.32,97.19,97.48,96.44,98.1,97.47,90.86,79.7,77.43,89.79
RH2M,2022,76.7,80.96,90.88,96.31,96.54,98.18,97.4,97.46,97.08,89.56,79.78,84.34,90.43
RH2M,2023,77.18,75.33,89.79,97.56,98.51,97.6,98.9,98.75,95.64,89.04,78.54,77.46,89.53
T2M,2000,-2.57,-3.81,-10.08,-17.81,-17.45,-21.82,-18.56,-19.63,-18.64,-14.05,-5.85,-3.08,-12.78
T2M,2001,-2.81,-4.69,-15.08,-17.26,-18.82,-19.19,-19.52,-28.61,-20.44,-14.69,-7.78,-1.86,-14.23
T2M,2002,-1.25,-4.41,-9.13,-17.27,-14.67,-20.9,-23.55,-24.44,-17.46,-13.96,-7.1,-3.76,-13.16
T2M,2003,-2.23,-6.6,-15.24,-19.72,-17.97,-18.71,-20.31,-26.25,-21.0,-14.5,-6.57,-2.23,-14.28
T2M,2004,-2.64,-5.41,-15.69,-19.23,-21.89,-20.14,-29.04,-23.62,-21.99,-16.29,-6.8,-2.02,-15.4
T2M,2005,-1.53,-3.62,-12.15,-21.86,-19.71,-19.16,-20.0,-24.35,-23.1,-14.9,-6.99,-1.45,-14.07
T2M,2006,-1.53,-2.62,-9.22,-22.03,-26.5,-21.65,-28.54,-21.61,-19.04,-15.53,-7.25,-3.17,-14.89
T2M,2007,-1.07,-3.74,-12.46,-20.48,-19.35,-19.57,-19.29,-20.06,-20.1,-16.82,-7.8,-2.81,-13.63
T2M,2008,-1.78,-5.55,-17.11,-20.39,-20.4,-18.78,-23.83,-26.08,-19.76,-14.24,-9.8,-2.82,-15.05
T2M,2009,-1.79,-4.08,-13.55,-17.32,-22.99,-21.61,-21.78,-24.16,-22.4,-16.82,-6.25,-3.05,-14.65
T2M,2010,-1.81,-3.86,-14.51,-20.87,-24.63,-23.14,-25.0,-23.84,-23.57,-16.38,-8.06,-3.27,-15.75
T2M,2011,-2.43,-4.04,-9.95,-20.15,-21.03,-20.36,-20.22,-21.75,-22.47,-17.29,-8.58,-2.62,-14.24
T2M,2012,-1.87,-3.16,-11.94,-19.93,-18.59,-22.89,-25.64,-23.58,-20.8,-15.92,-9.41,-1.96,-14.64
T2M,2013,-1.54,-4.25,-13.44,-23.16,-20.52,-23.74,-25.81,-25.2,-21.4,-15.78,-9.63,-2.28,-15.56
T2M,2014,-1.33,-4.19,-12.94,-22.88,-21.54,-24.21,-27.32,-19.59,-19.81,-15.51,-10.51,-3.78,-15.3
T2M,2015,-2.06,-4.01,-15.5,-23.18,-20.5,-22.11,-24.99,-23.69,-24.82,-16.7,-10.16,-2.14,-15.82
T2M,2016,-1.82,-4.41,-13.15,-18.65,-20.14,-24.29,-23.86,-22.06,-22.58,-15.84,-7.33,-2.67,-14.73
T2M,2017,-1.6,-3.39,-7.07,-15.25,-17.27,-22.95,-24.61,-20.91,-23.72,-15.96,-9.11,-2.8,-13.72
T2M,2018,-1.99,-3.89,-10.0,-17.02,-22.33,-21.86,-22.51,-24.28,-20.99,-14.97,-6.67,-2.33,-14.07
T2M,2019,-1.83,-3.24,-8.98,-20.33,-19.88,-21.97,-21.39,-20.6,-20.26,-15.69,-7.33,-2.32,-13.65
T2M,2020,-1.86,-2.85,-10.67,-19.14,-21.47,-23.1,-20.97,-21.76,-22.47,-16.19,-9.03,-2.21,-14.31
T2M,2021,-2.0,-4.3,-11.14,-22.05,-21.64,-22.41,-21.17,-26.63,-21.83,-17.0,-8.08,-2.69,-15.08
T2M,2022,-2.12,-3.41,-11.1,-17.87,-20.17,-25.29,-20.88,-21.91,-23.92,-15.81,-9.37,-2.79,-14.55
T2M,2023,-2.26,-3.93,-12.75,-20.17,-23.06,-23.62,-28.23,-28.75,-18.76,-17.51,-8.73,-2.73,-15.87
T2MWET,2000,-4.41,-5.6,-11.0,-17.96,-17.56,-21.88,-18.6,-19.38,-18.44,-14.74,-7.07,-4.71,-13.45
T2MWET,2001,-4.24,-6.28,-15.72,-17.56,-19.0,-19.12,-19.49,-28.53,-20.35,-15.38,-9.36,-3.32,-14.86
T2MWET,2002,-2.74,-6.07,-9.98,-17.52,-15.07,-20.89,-23.5,-24.3,-17.69,-14.63,-8.34,-5.18,-13.83
T2MWET,2003,-3.32,-7.84,-15.91,-19.94,-18.22,-18.8,-20.28,-26.0,-21.12,-15.29,-7.83,-3.51,-14.84
T2MWET,2004,-4.02,-7.08,-16.3,-19.56,-21.95,-20.1,-28.5,-23.24,-22.11,-16.97,-8.36,-3.71,-15.99
T2MWET,2005,-2.89,-5.33,-12.95,-22.14,-19.99,-19.15,-20.01,-24.28,-23.32,-15.74,-8.7,-2.62,-14.76
T2MWET,2006,-3.18,-4.49,-10.24,-22.17,-26.53,-21.78,-28.23,-21.66,-19.27,-16.26,-8.69,-4.71,-15.6
T2MWET,2007,-2.34,-5.05,-13.2,-20.67,-19.54,-19.6,-19.41,-20.0,-20.26,-17.52,-9.18,-4.33,-14.26
T2MWET,2008,-2.83,-6.86,-17.67,-20.54,-20.57,-19.05,-23.7,-25.69,-19.92,-15.14,-11.31,-4.65,-15.66
T2MWET,2009,-3.3,-5.54,-14.29,-17.64,-23.02,-21.67,-21.88,-24.14,-22.41,-17.5,-7.44,-4.59,-15.28
T2MWET,2010,-3.2,-5.26,-15.05,-21.02,-24.66,-22.83,-24.63,-23.71,-23.6,-17.15,-9.72,-4.64,-16.29
T2MWET,2011,-4.01,-5.75,-10.64,-20.25,-21.13,-20.56,-20.45,-21.83,-22.48,-17.97,-9.99,-4.15,-14.93
T2MWET,2012,-3.44,-4.79,-12.72,-20.09,-18.86,-22.89,-25.36,-23.42,-20.97,-16.62,-10.76,-3.27,-15.27
T2MWET,2013,-3.01,-5.64,-14.23,-23.21,-20.66,-23.57,-25.6,-24.96,-21.38,-16.38,-11.12,-4.0,-16.15
T2MWET,2014,-2.84,-5.68,-13.52,-22.99,-21.63,-24.1,-26.88,-19.72,-19.94,-16.21,-11.76,-5.5,-15.9
T2MWET,2015,-3.62,-5.41,-16.21,-23.18,-20.55,-21.94,-24.54,-23.55,-24.5,-17.21,-11.57,-3.98,-16.36
T2MWET,2016,-2.9,-6.07,-13.85,-18.96,-20.41,-24.39,-23.84,-22.02,-22.49,-16.5,-8.97,-4.03,-15.37
T2MWET,2017,-3.16,-5.32,-8.05,-15.59,-17.53,-23.01,-24.48,-20.98,-23.65,-16.66,-10.6,-4.49,-14.46
T2MWET,2018,-3.34,-5.39,-10.83,-17.25,-22.35,-21.71,-22.42,-24.19,-21.11,-15.79,-8.41,-3.92,-14.73
T2MWET,2019,-3.4,-4.54,-9.84,-20.36,-19.82,-22.11,-21.47,-20.69,-20.43,-16.59,-8.84,-3.86,-14.33
T2MWET,2020,-3.34,-4.15,-11.43,-19.3,-21.57,-23.12,-21.04,-21.84,-22.54,-17.04,-10.71,-4.03,-15.01
T2MWET,2021,-3.59,-6.02,-12.01,-22.2,-21.81,-22.44,-21.38,-26.46,-21.75,-17.59,-9.64,-4.44,-15.78
T2MWET,2022,-3.95,-4.9,-11.85,-18.09,-20.35,-25.29,-20.91,-21.9,-23.97,-16.54,-10.88,-4.02,-15.22
T2MWET,2023,-4.05,-5.88,-13.53,-20.28,-22.99,-23.65,-28.04,-28.46,-19.0,-18.2,-10.38,-4.5,-16.58
T2M_MAX,2000,-0.06,-0.24,-3.22,-8.75,-10.65,-12.99,-10.4,-7.11,-5.43,-5.61,0.03,-0.47,0.03
T2M_MAX,2001,-0.44,-1.15,-2.92,-7.68,-10.07,-10.83,-9.74,-19.36,-12.71,-9.71,-1.86,1.31,1.31
T2M_MAX,2002,1.22,-0.75,-1.82,-5.66,-1.61,-7.29,-15.07,-11.22,-8.93,-5.3,-0.76,0.33,1.22
T2M_MAX,2003,0.15,-1.22,-9.51,-13.48,-10.2,-12.92,-13.25,-17.93,-5.39,-8.52,-0.94,0.15,0.15
T2M_MAX,2004,-0.43,-1.7,-4.56,-12.49,-13.54,-10.95,-11.63,-15.23,-11.83,-8.35,-1.96,0.43,0.43
T2M_MAX,2005,0.83,0.21,-2.51,-14.83,-4.87,-3.32,-6.0,-12.95,-13.91,-5.13,-1.43,0.7,0.83
T2M_MAX,2006,0.63,-0.17,-2.07,-13.05,-16.23,-9.45,-18.98,-14.48,-3.77,-8.01,-1.17,-0.77,0.63
T2M_MAX,2007,0.22,-0.46,-2.12,-11.53,-10.68,-12.42,-9.87,-14.12,-11.7,-6.83,-1.2,-0.67,0.22
T2M_MAX,2008,0.0,-1.59,-6.84,-11.81,-13.8,-7.94,-15.81,-14.91,-13.28,-7.44,-3.62,-0.34,0.0
T2M_MAX,2009,0.28,-0.57,-3.36,-6.55,-16.28,-10.97,-7.32,-12.82,-12.79,-10.96,0.06,-0.76,0.28
T2M_MAX,2010,-0.08,-0.17,-3.2,-10.8,-15.43,-15.35,-12.78,-16.41,-13.53,-8.54,-1.38,-1.13,-0.08
T2M_MAX,2011,-0.46,-0.99,-1.28,-2.74,-12.02,-11.15,-9.31,-8.34,-7.27,-4.43,-1.84,-0.44,-0.44
T2M_MAX,2012,0.29,-0.22,-3.55,-12.23,-11.14,-11.97,-15.14,-10.26,-7.6,-10.1,-2.96,0.17,0.29
T2M_MAX,2013,0.81,-0.56,-5.04,-7.21,-7.65,-6.19,-17.62,-19.33,-14.21,-7.81,-2.36,0.14,0.81
T2M_MAX,2014,0.81,0.04,-3.49,-12.55,-7.53,-16.11,-17.55,-9.27,-9.86,-2.01,-4.98,-0.52,0.81
T2M_MAX,2015,-0.33,-1.45,-3.64,-15.73,-12.05,-14.29,-13.67,-16.11,-16.22,-4.67,-1.69,0.11,0.11
T2M_MAX,2016,0.66,-1.23,-2.96,-5.8,-14.26,-15.14,-8.32,-9.79,-14.04,-7.65,-0.43,-0.32,0.66
T2M_MAX,2017,-0.01,0.3,-2.24,-3.53,-8.36,-14.76,-14.97,-10.8,-9.88,-6.32,-1.55,-0.94,0.3
T2M_MAX,2018,0.34,-1.18,-1.72,-9.98,-12.61,-12.67,-12.37,-17.57,-13.76,-5.02,-2.3,-0.52,0.34
T2M_MAX,2019,0.1,-0.67,-0.67,-14.1,-10.8,-11.35,-10.49,-11.15,-11.89,-7.92,-1.63,0.47,0.47
T2M_MAX,2020,0.8,0.21,-1.84,-11.97,-14.45,-14.4,-10.73,-7.1,-9.6,-7.86,-1.15,0.64,0.8
T2M_MAX,2021,0.37,-1.37,-2.95,-11.62,-9.16,-16.07,-9.34,-15.46,-12.54,-8.83,-3.03,-0.2,0.37
T2M_MAX,2022,0.36,0.26,-2.22,-3.33,-13.51,-14.48,-16.07,-13.55,-15.17,-7.49,-0.13,-0.22,0.36
T2M_MAX,2023,0.44,-0.51,-3.71,-12.07,-16.73,-10.77,-18.7,-17.15,-7.43,-10.49,-3.96,0.05,0.44
T2M_MIN,2000,-4.84,-9.12,-22.67,-26.64,-24.64,-30.77,-28.73,-26.59,-33.92,-22.19,-17.35,-5.14,-33.92
T2M_MIN,2001,-6.04,-8.42,-24.41,-24.27,-28.89,-34.34,-31.06,-44.3,-26.6,-21.4,-16.6,-5.51,-44.3
T2M_MIN,2002,-3.24,-8.15,-22.01,-27.27,-23.13,-28.62,-37.89,-34.72,-25.41,-21.78,-17.35,-11.18,-37.89
T2M_MIN,2003,-6.33,-16.58,-22.29,-25.83,-25.74,-25.98,-31.96,-37.69,-31.2,-22.42,-14.95,-6.76,-37.69
T2M_MIN,2004,-4.88,-12.46,-24.02,-29.92,-27.11,-28.14,-40.73,-33.88,-32.62,-28.37,-13.87,-5.36,-40.73
T2M_MIN,2005,-3.87,-7.94,-20.76,-33.71,-25.45,-30.82,-26.58,-40.35,-31.71,-23.29,-13.0,-5.66,-40.35
T2M_MIN,2006,-4.39,-5.52,-16.1,-33.74,-34.85,-30.28,-39.79,-28.5,-29.5,-26.98,-18.43,-5.47,-39.79
T2M_MIN,2007,-3.1,-10.65,-24.11,-32.28,-27.42,-28.47,-32.59,-31.38,-31.06,-25.68,-16.61,-6.8,-32.59
T2M_MIN,2008,-4.07,-13.81,-28.54,-31.49,-30.1,-28.61,-33.24,-37.52,-27.03,-22.37,-18.01,-5.16,-37.52
T2M_MIN,2009,-4.28,-11.51,-25.1,-25.9,-33.31,-29.74,-34.99,-35.0,-34.98,-27.57,-17.12,-5.12,-35.0
T2M_MIN,2010,-4.01,-8.28,-26.29,-30.77,-33.92,-32.2,-37.27,-31.54,-36.24,-26.73,-18.56,-6.83,-37.27
T2M_MIN,2011,-4.47,-7.19,-21.45,-33.08,-31.1,-32.53,-30.66,-34.43,-40.09,-27.31,-17.8,-5.46,-40.09
T2M_MIN,2012,-4.91,-7.15,-24.32,-26.67,-27.32,-30.55,-33.51,-35.13,-28.27,-23.08,-18.74,-5.43,-35.13
T2M_MIN,2013,-4.99,-8.11,-24.94,-34.77,-30.54,-32.97,-33.46,-32.58,-28.57,-23.45,-18.38,-6.18,-34.77
T2M_MIN,2014,-3.51,-9.58,-22.78,-33.29,-33.3,-32.77,-36.39,-28.56,-27.09,-22.64,-21.0,-9.44,-36.39
T2M_MIN,2015,-5.09,-7.24,-24.78,-29.27,-29.29,-31.57,-35.0,-34.05,-35.34,-25.56,-17.85,-4.66,-35.34
T2M_MIN,2016,-6.19,-10.26,-24.35,-26.9,-29.49,-30.64,-32.39,-36.71,-30.44,-23.66,-17.55,-7.71,-36.71
T2M_MIN,2017,-4.85,-6.18,-14.98,-23.07,-23.62,-29.33,-34.97,-33.77,-33.87,-28.89,-16.06,-5.6,-34.97
T2M_MIN,2018,-4.27,-7.5,-19.42,-22.96,-30.54,-30.47,-31.42,-31.97,-30.65,-25.93,-14.92,-5.5,-31.97
