-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2000 through 12/31/2023 in LST
Location: Latitude  -72.5   Longitude -180.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
PS                    MERRA-2 Surface Pressure (kPa) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
T2MWET                MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
ALLSKY_SFC_SW_DWN,2020,4.55,2.67,1.37,0.45,0.0,0.0,0.0,0.18,1.77,4.04,5.87,6.92,2.32
ALLSKY_SFC_SW_DWN,2021,4.75,2.62,1.31,0.39,0.01,0.0,0.0,0.21,1.77,3.96,6.04,4.96,2.17
ALLSKY_SFC_SW_DWN,2022,4.84,2.52,1.15,0.31,0.0,0.0,0.0,0.19,1.54,3.81,6.14,5.91,2.2
ALLSKY_SFC_SW_DWN,2023,4.33,2.84,1.08,0.45,0.01,0.0,0.0,0.24,1.45,3.62,6.0,6.08,2.17
PRECTOTCORR,2000,0.62,1.52,1.45,1.54,2.03,0.51,1.63,0.94,1.43,1.15,1.23,0.77,1.24
PRECTOTCORR,2001,1.6,1.22,1.89,2.87,0.47,1.25,0.8,1.6,0.28,1.62,1.18,2.0,1.4
PRECTOTCORR,2002,1.16,1.62,2.81,1.07,2.67,3.57,0.72,0.75,1.96,2.36,1.44,1.42,1.8
PRECTOTCORR,2003,1.51,1.4,1.97,0.99,1.59,1.55,1.27,1.39,1.69,0.9,2.93,1.63,1.57
PRECTOTCORR,2004,2.44,3.27,2.45,0.69,0.88,1.46,1.39,1.33,1.17,0.66,1.07,0.53,1.45
PRECTOTCORR,2005,1.46,1.7,1.32,1.0,1.62,2.41,1.6,2.03,0.34,0.5,0.74,1.9,1.39
PRECTOTCORR,2006,1.68,2.51,2.14,1.31,1.91,1.06,0.76,1.2,1.1,0.89,1.23,1.06,1.4
PRECTOTCORR,2007,1.05,1.42,2.57,0.97,0.32,0.69,1.47,1.48,0.58,1.56,0.72,0.84,1.14
PRECTOTCORR,2008,1.93,1.64,1.36,1.53,1.16,1.62,1.45,0.86,0.37,1.09,1.4,1.12,1.29
PRECTOTCORR,2009,1.48,1.73,1.9,1.34,0.94,1.4,1.57,1.25,0.64,2.07,1.22,0.95,1.37
PRECTOTCORR,2010,3.46,1.82,1.52,1.06,0.34,0.79,0.64,0.83,1.01,1.01,0.52,0.55,1.13
PRECTOTCORR,2011,0.81,1.87,2.95,1.92,1.97,1.65,1.05,0.52,1.37,0.92,0.39,0.77,1.35
PRECTOTCORR,2012,0.89,1.36,2.33,0.96,1.71,1.53,0.56,1.87,1.95,1.45,1.24,0.52,1.36
PRECTOTCORR,2013,1.38,1.59,2.22,1.67,1.74,1.99,0.64,0.97,0.79,0.43,0.99,1.17,1.3
PRECTOTCORR,2014,1.41,1.94,2.5,0.55,0.6,0.65,1.46,1.01,0.6,2.41,1.34,0.73,1.27
PRECTOTCORR,2015,1.57,1.53,1.79,0.81,1.74,1.26,0.85,2.1,1.73,1.33,0.81,1.1,1.38
PRECTOTCORR,2016,2.52,0.98,1.35,1.49,0.47,0.95,1.81,1.5,1.57,1.9,1.45,0.78,1.4
PRECTOTCORR,2017,3.02,1.62,1.71,2.19,0.94,1.04,1.13,1.76,0.78,1.2,0.55,0.77,1.39
PRECTOTCORR,2018,1.66,1.4,1.8,1.65,0.64,0.68,2.01,1.34,2.23,0.88,0.49,1.11,1.32
PRECTOTCORR,2019,2.24,1.9,3.36,0.8,0.71,1.12,1.67,2.4,0.77,1.29,0.91,1.54,1.56
PRECTOTCORR,2020,1.46,1.68,1.7,0.9,1.02,0.52,1.87,1.77,1.29,0.48,1.28,1.25,1.27
PRECTOTCORR,2021,1.7,1.33,2.43,3.09,1.36,1.09,1.34,1.53,1.34,0.36,0.78,0.6,1.41
PRECTOTCORR,2022,0.73,1.36,1.76,1.69,0.63,0.7,0.63,1.09,0.84,1.27,2.08,1.28,1.17
PRECTOTCORR,2023,1.16,0.9,2.05,1.84,1.74,2.03,2.44,1.79,1.64,1.72,0.75,0.87,1.58
PS,2000,98.24,98.27,98.51,98.07,98.3,98.96,98.52,98.55,99.07,97.84,98.03,99.93,98.52
PS,2001,99.53,99.29,98.72,98.1,98.9,98.28,98.79,98.57,98.26,97.47,97.79,97.95,98.47
PS,2002,98.62,98.23,99.02,98.02,98.88,99.02,99.23,98.24,98.42,99.07,98.55,98.17,98.62
PS,2003,99.25,99.17,98.71,98.04,97.36,99.07,97.96,98.33,97.88,97.71,97.76,99.41,98.39
PS,2004,98.63,99.43,98.46,98.52,98.61,98.08,97.97,98.59,98.5,98.08,97.98,99.52,98.53
PS,2005,98.71,98.25,98.46,98.38,98.28,98.72,98.22,97.71,98.21,97.7,98.35,99.64,98.39
PS,2006,98.79,98.79,98.64,99.19,98.12,98.27,98.29,99.02,98.3,97.75,97.97,98.75,98.49
PS,2007,98.7,98.43,99.23,98.65,99.06,98.77,99.78,98.24,98.13,98.42,98.56,98.05,98.67
PS,2008,98.0,98.1,98.78,98.7,98.86,97.79,98.46,98.94,97.85,97.69,98.08,98.41,98.31
PS,2009,98.35,98.37,98.32,98.41,99.4,99.23,99.09,99.21,98.64,97.67,98.23,98.55,98.62
PS,2010,99.68,98.95,98.39,98.28,98.74,98.06,97.42,98.03,98.19,97.98,97.8,99.16,98.39
PS,2011,99.25,98.4,98.62,99.01,97.94,98.81,98.33,99.08,98.97,98.14,98.75,98.09,98.62
PS,2012,98.11,98.62,98.39,98.47,97.96,99.37,98.55,98.62,97.83,97.85,98.8,99.24,98.49
PS,2013,98.94,97.87,97.88,98.38,98.26,99.37,98.31,99.66,99.25,98.54,98.11,98.93,98.62
PS,2014,98.87,98.45,98.21,98.69,98.63,98.77,98.74,97.42,98.58,97.35,98.69,98.66,98.42
PS,2015,98.49,97.83,98.51,98.28,98.75,98.4,98.03,97.97,97.94,97.77,97.69,98.78,98.2
PS,2016,97.75,98.41,98.1,98.46,98.85,98.24,99.01,98.88,97.5,98.11,99.51,99.03,98.49
PS,2017,98.93,98.88,98.6,98.28,97.75,98.62,98.27,97.67,98.28,98.2,97.89,98.64,98.33
PS,2018,98.5,98.16,98.4,98.88,98.73,98.71,98.57,99.27,97.39,97.58,97.98,98.31,98.37
PS,2019,98.47,98.75,98.4,98.46,98.74,97.44,98.92,97.75,97.43,98.28,99.46,99.62,98.48
PS,2020,99.27,98.33,97.88,98.66,98.36,98.23,98.24,98.14,98.33,97.39,97.89,97.86,98.21
PS,2021,98.47,98.11,98.54,98.04,98.54,98.51,98.81,98.96,97.51,98.32,97.76,97.55,98.26
PS,2022,98.51,98.12,98.13,98.01,98.09,99.18,97.96,97.97,97.69,98.02,97.94,97.9,98.13
PS,2023,98.1,98.67,98.71,99.33,98.41,99.26,98.58,98.98,97.67,97.66,98.36,97.94,98.47
RH2M,2000,78.57,80.45,80.98,91.01,93.48,94.64,92.71,93.68,91.61,86.03,84.5,85.02,87.72
RH2M,2001,88.44,83.4,89.96,94.02,93.33,93.64,93.07,97.94,88.67,82.67,81.97,87.55,89.56
RH2M,2002,86.27,77.86,85.5,91.56,91.83,97.38,95.66,96.24,93.14,89.11,88.01,86.42,89.92
RH2M,2003,89.95,83.87,90.29,93.97,91.41,93.91,91.33,96.54,93.94,80.57,87.38,85.03,89.85
RH2M,2004,86.62,84.79,90.6,93.95,95.12,94.29,98.34,96.9,93.97,85.36,83.57,86.58,90.84
RH2M,2005,86.02,80.57,83.26,92.28,93.58,95.08,95.52,95.39,94.89,86.56,82.91,88.78,89.57
RH2M,2006,84.01,82.87,81.63,94.29,98.21,96.02,98.32,94.28,91.35,86.48,84.32,82.9,89.56
RH2M,2007,87.92,85.94,88.71,94.78,95.82,92.56,94.99,92.36,90.75,87.68,84.63,84.33,90.04
RH2M,2008,88.37,84.73,93.33,94.68,94.37,94.01,95.97,96.65,90.98,86.27,82.08,85.27,90.56
RH2M,2009,84.72,84.57,83.27,92.89,95.71,95.53,95.48,96.24,92.05,87.5,85.13,85.33,89.87
RH2M,2010,89.93,83.69,92.72,94.19,95.58,95.49,95.56,96.01,94.93,86.42,79.84,82.46,90.57
RH2M,2011,86.03,82.12,86.12,95.39,96.07,95.34,94.93,96.15,93.79,86.95,84.15,84.9,90.16
RH2M,2012,86.27,81.1,83.35,93.76,93.07,96.55,95.61,95.1,91.51,86.55,82.88,87.68,89.45
RH2M,2013,85.74,83.81,89.17,93.45,95.46,96.58,96.77,96.03,92.16,86.7,79.92,85.11,90.08
RH2M,2014,83.48,80.67,85.06,95.37,95.02,95.67,96.88,92.04,90.48,88.8,85.45,83.09,89.33
RH2M,2015,86.33,83.29,88.69,93.46,94.17,93.42,96.25,95.19,94.81,86.92,81.13,85.92,89.96
RH2M,2016,89.8,79.73,84.53,93.69,95.55,95.26,95.27,95.93,92.46,87.24,86.11,86.11,90.14
RH2M,2017,89.04,81.35,82.08,91.78,92.38,94.6,95.99,96.05,94.55,88.2,82.95,85.08,89.5
RH2M,2018,86.99,80.8,82.71,92.03,95.95,95.29,95.85,96.5,92.29,87.48,81.54,87.25,89.56
RH2M,2019,87.2,83.22,83.93,93.94,95.04,94.84,96.71,94.2,91.74,85.18,83.8,87.8,89.8
RH2M,2020,85.59,84.68,87.11,91.82,95.8,93.95,94.05,96.14,92.53,83.09,80.73,85.99,89.29
RH2M,2021,84.57,81.66,85.88,94.38,95.8,96.42,94.56,97.12,91.45,83.14,81.65,81.1,88.98
RH2M,2022,81.53,84.11,81.18,94.55,95.19,95.11,95.46,93.33,92.73,87.98,86.41,86.75,89.53
RH2M,2023,82.25,77.38,84.05,93.9,95.09,94.06,97.46,96.37,92.73,85.87,81.36,84.46,88.75
T2M,2000,-1.84,-2.39,-4.59,-13.64,-15.54,-21.2,-18.64,-19.27,-16.53,-13.04,-5.23,-2.23,-11.18
T2M,2001,-2.12,-3.39,-10.39,-15.59,-19.17,-17.25,-18.62,-23.11,-20.23,-11.36,-6.01,-1.76,-12.42
T2M,2002,-1.21,-2.41,-3.91,-12.51,-12.62,-15.6,-22.5,-25.48,-14.11,-10.43,-4.19,-2.77,-10.64
T2M,2003,-1.61,-3.31,-11.5,-20.01,-17.01,-17.98,-19.64,-23.81,-19.06,-13.13,-5.38,-1.78,-12.85
T2M,2004,-1.75,-2.91,-10.62,-17.05,-21.34,-18.34,-25.56,-22.02,-19.36,-13.98,-5.71,-1.88,-13.38
T2M,2005,-1.47,-2.4,-7.52,-17.63,-16.68,-16.06,-16.53,-18.6,-20.01,-11.79,-6.52,-1.57,-11.4
T2M,2006,-1.32,-1.71,-4.64,-17.73,-20.95,-20.8,-26.3,-18.63,-18.52,-13.57,-6.26,-3.18,-12.8
T2M,2007,-1.62,-3.06,-9.25,-18.68,-20.13,-18.28,-18.3,-19.83,-19.63,-14.17,-6.94,-2.98,-12.74
T2M,2008,-1.84,-3.59,-13.02,-18.38,-19.86,-18.43,-22.75,-22.28,-20.32,-13.0,-8.42,-2.66,-13.71
T2M,2009,-1.85,-2.47,-7.62,-16.3,-20.12,-20.96,-19.4,-20.68,-20.25,-14.77,-5.9,-2.71,-12.75
T2M,2010,-1.75,-3.58,-10.76,-19.39,-22.62,-22.04,-23.73,-22.75,-20.67,-13.3,-7.01,-2.76,-14.2
T2M,2011,-1.43,-2.11,-4.16,-14.42,-19.87,-18.76,-18.94,-21.3,-20.59,-15.46,-7.08,-2.77,-12.24
T2M,2012,-1.96,-2.15,-7.17,-18.42,-17.22,-20.8,-24.78,-20.42,-18.27,-13.79,-7.55,-2.13,-12.89
T2M,2013,-1.5,-2.88,-10.35,-20.33,-18.41,-19.35,-25.06,-24.6,-18.7,-14.27,-7.97,-1.76,-13.76
T2M,2014,-0.68,-2.24,-5.98,-19.72,-19.78,-23.9,-23.89,-18.07,-18.19,-12.55,-7.75,-3.46,-13.02
T2M,2015,-2.29,-3.29,-10.86,-22.27,-19.41,-19.53,-23.24,-20.3,-21.51,-13.91,-8.02,-1.83,-13.87
T2M,2016,-1.62,-2.69,-8.79,-16.64,-20.68,-23.25,-21.73,-21.82,-19.85,-12.27,-4.71,-2.48,-13.04
T2M,2017,-1.11,-1.99,-3.68,-11.95,-16.4,-21.54,-23.28,-20.24,-21.02,-13.65,-8.2,-2.95,-12.17
T2M,2018,-1.61,-2.34,-5.68,-13.82,-21.81,-20.16,-21.58,-24.18,-19.3,-13.75,-6.77,-2.4,-12.78
T2M,2019,-1.29,-2.24,-3.86,-17.04,-18.6,-21.05,-18.83,-17.9,-19.39,-13.39,-6.02,-2.48,-11.84
T2M,2020,-2.0,-2.31,-7.0,-17.79,-22.03,-22.94,-20.45,-19.63,-19.82,-14.39,-7.72,-2.12,-13.18
T2M,2021,-1.42,-2.56,-6.31,-18.8,-21.02,-22.62,-20.0,-22.17,-18.8,-14.08,-6.56,-2.24,-13.05
T2M,2022,-1.61,-1.74,-4.53,-14.04,-18.57,-21.51,-21.2,-20.74,-21.56,-13.32,-6.52,-2.24,-12.3
T2M,2023,-1.87,-2.71,-6.86,-18.43,-23.19,-22.39,-24.29,-26.49,-17.4,-15.43,-7.69,-2.72,-14.12
T2MWET,2000,-3.52,-3.92,-6.09,-14.32,-16.04,-21.5,-19.09,-19.68,-17.09,-14.06,-6.45,-3.4,-12.1
T2MWET,2001,-3.03,-4.7,-11.22,-16.05,-19.58,-17.69,-19.05,-23.16,-20.87,-12.63,-7.43,-2.73,-13.18
T2MWET,2002,-2.27,-4.14,-5.07,-13.18,-13.28,-15.86,-22.73,-25.68,-14.67,-11.31,-5.15,-3.83,-11.43
T2MWET,2003,-2.4,-4.57,-12.3,-20.37,-17.59,-18.39,-20.15,-23.97,-19.44,-14.5,-6.41,-2.94,-13.59
T2MWET,2004,-2.79,-4.11,-11.42,-17.45,-21.61,-18.71,-25.54,-22.19,-19.74,-15.02,-6.99,-2.93,-14.04
T2MWET,2005,-2.54,-3.91,-8.84,-18.15,-17.12,-16.38,-16.85,-18.85,-20.33,-12.8,-7.88,-2.44,-12.17
T2MWET,2006,-2.54,-3.03,-6.08,-18.12,-21.05,-21.06,-26.31,-19.01,-19.08,-14.55,-7.51,-4.54,-13.57
T2MWET,2007,-2.56,-4.18,-10.15,-19.01,-20.37,-18.75,-18.62,-20.28,-20.17,-15.05,-8.17,-4.22,-13.46
T2MWET,2008,-2.76,-4.8,-13.58,-18.75,-20.19,-18.84,-22.91,-22.42,-20.85,-14.01,-9.81,-3.82,-14.39
T2MWET,2009,-3.02,-3.68,-8.93,-16.82,-20.35,-21.24,-19.71,-20.93,-20.69,-15.64,-7.07,-3.86,-13.49
T2MWET,2010,-2.55,-4.86,-11.4,-19.76,-22.83,-22.27,-23.89,-22.95,-20.94,-14.28,-8.59,-4.14,-14.87
T2MWET,2011,-2.5,-3.51,-5.27,-14.76,-20.1,-19.1,-19.3,-21.54,-20.99,-16.34,-8.35,-3.97,-12.98
T2MWET,2012,-3.03,-3.62,-8.48,-18.81,-17.69,-21.01,-24.95,-20.71,-18.8,-14.75,-8.91,-3.09,-13.65
T2MWET,2013,-2.6,-4.14,-11.23,-20.71,-18.7,-19.52,-25.17,-24.8,-19.19,-15.21,-9.52,-2.91,-14.48
T2MWET,2014,-1.92,-3.74,-7.18,-19.99,-20.09,-24.08,-24.02,-18.58,-18.78,-13.39,-8.92,-4.79,-13.79
T2MWET,2015,-3.36,-4.61,-11.73,-22.63,-19.77,-19.91,-23.38,-20.58,-21.77,-14.83,-9.49,-2.93,-14.58
T2MWET,2016,-2.42,-4.27,-9.98,-17.09,-20.93,-23.5,-22.02,-22.03,-20.3,-13.2,-5.82,-3.57,-13.76
T2MWET,2017,-1.95,-3.44,-5.09,-12.64,-16.94,-21.83,-23.46,-20.48,-21.34,-14.52,-9.55,-4.13,-12.95
T2MWET,2018,-2.61,-3.83,-7.04,-14.44,-22.02,-20.45,-21.81,-24.35,-19.79,-14.65,-8.24,-3.4,-13.55
T2MWET,2019,-2.28,-3.53,-5.12,-17.45,-18.93,-21.34,-19.08,-18.3,-19.88,-14.45,-7.31,-3.45,-12.59
T2MWET,2020,-3.11,-3.5,-8.03,-18.33,-22.25,-23.26,-20.79,-19.87,-20.26,-15.54,-9.17,-3.22,-13.94
T2MWET,2021,-2.6,-3.99,-7.45,-19.18,-21.3,-22.81,-20.35,-22.29,-19.32,-15.25,-8.02,-3.71,-13.86
T2MWET,2022,-3.03,-2.96,-6.01,-14.48,-18.9,-21.78,-21.44,-21.1,-21.97,-14.19,-7.57,-3.28,-13.06
T2MWET,2023,-3.24,-4.47,-8.14,-18.82,-23.46,-22.72,-24.42,-26.66,-17.9,-16.38,-9.15,-3.94,-14.94
T2M_MAX,2000,-0.49,0.24,-1.0,-3.97,-6.55,-10.28,-4.0,-6.27,-6.91,-5.98,-0.27,-0.29,0.24
T2M_MAX,2001,0.04,-0.58,-1.05,-3.22,-10.45,-5.32,-10.19,-3.94,-15.37,-1.28,-0.98,0.09,0.09
T2M_MAX,2002,1.51,-0.28,-0.16,-1.25,-1.62,-5.04,-10.77,-13.99,-4.47,-1.57,0.21,0.03,1.51
T2M_MAX,2003,-0.02,-0.69,-2.87,-13.79,-9.6,-11.39,-10.51,-3.65,-2.51,-7.0,-0.31,0.38,0.38
T2M_MAX,2004,-0.43,0.37,-1.89,-5.31,-7.45,-9.03,-3.1,-10.13,-5.26,-6.96,-0.08,1.49,1.49
T2M_MAX,2005,0.27,-0.03,-2.34,-11.4,-0.13,-4.65,-4.37,-4.96,-12.39,-1.11,-0.13,-0.05,0.27
T2M_MAX,2006,0.31,0.17,-0.8,-5.07,-0.39,-5.39,-13.91,-10.51,-3.96,-7.19,-0.52,-0.48,0.31
T2M_MAX,2007,-0.33,-0.9,-0.36,-8.45,-13.92,-12.58,-8.92,-13.44,-12.58,-3.8,-2.24,0.12,0.12
T2M_MAX,2008,0.02,-1.1,-2.29,-5.27,-12.79,-10.37,-13.71,-5.7,-13.93,-4.75,-0.4,-0.45,0.02
T2M_MAX,2009,-0.59,-0.62,-1.82,-8.93,-1.88,-9.43,-9.57,-1.95,-9.24,-5.52,-0.17,-0.64,-0.17
T2M_MAX,2010,-0.17,-1.04,-3.04,-8.35,-15.37,-15.85,-16.39,-9.16,-3.94,-3.19,-1.12,-0.92,-0.17
T2M_MAX,2011,-0.39,-0.02,-0.86,-2.33,-10.87,-7.6,-9.67,-9.19,-9.21,-3.85,-0.66,-0.3,-0.02
T2M_MAX,2012,0.06,-0.69,-2.08,-12.5,-5.88,-10.18,-2.25,-9.41,-10.36,-7.96,-2.64,0.02,0.06
T2M_MAX,2013,-0.39,-0.95,-2.91,-3.33,-3.25,-1.72,-13.57,-15.15,-4.15,-7.69,-1.37,0.13,0.13
T2M_MAX,2014,0.75,-0.17,-0.66,-10.46,-7.27,-16.46,-14.83,-10.37,-9.83,-0.34,-1.14,-0.16,0.75
T2M_MAX,2015,-0.2,-1.74,-1.35,-6.54,-11.5,-11.91,-11.47,-4.12,-7.45,-1.61,-0.58,0.28,0.28
T2M_MAX,2016,-0.36,-0.81,-1.75,-6.58,-9.75,-2.45,-11.84,-11.74,-9.2,-1.14,0.35,0.06,0.35
T2M_MAX,2017,-0.01,-0.1,-1.59,-1.86,-10.11,-4.49,-6.58,-1.23,-4.11,-3.51,-1.32,-0.49,-0.01
T2M_MAX,2018,-0.46,0.46,0.04,-0.07,-12.64,-7.69,-11.91,-16.54,-6.58,-3.58,-0.86,0.79,0.79
T2M_MAX,2019,-0.06,-0.21,-0.36,-8.27,-7.01,-12.5,-6.46,-8.95,-13.16,-5.78,0.11,-0.1,0.11
T2M_MAX,2020,-0.43,-0.37,-0.65,-10.68,-10.33,-13.37,-10.43,-5.24,-12.63,-4.98,-0.12,-0.11,-0.11
T2M_MAX,2021,0.96,-0.26,-0.98,-3.09,-4.63,-8.3,-12.73,-8.25,-6.75,-6.87,-0.75,0.15,0.96
T2M_MAX,2022,0.0,0.86,-0.41,-2.29,-10.34,-10.73,-13.14,-13.52,-12.75,-3.59,1.04,0.11,1.04
T2M_MAX,2023,-0.47,-0.7,-0.71,-6.35,-10.26,-10.95,-13.55,-19.36,-8.15,-3.56,-1.46,-0.65,-0.47
T2M_MIN,2000,-3.39,-6.21,-8.76,-21.73,-24.8,-28.45,-25.68,-30.85,-27.17,-22.97,-13.24,-5.0,-30.85
T2M_MIN,2001,-5.52,-6.35,-23.46,-23.94,-25.87,-27.93,-27.08,-37.43,-26.6,-19.06,-12.96,-5.56,-37.43
T2M_MIN,2002,-2.61,-5.9,-11.22,-21.47,-18.19,-27.52,-32.64,-35.52,-20.64,-17.03,-12.16,-10.56,-35.52
T2M_MIN,2003,-4.27,-8.9,-18.51,-25.35,-25.01,-25.23,-30.47,-31.32,-29.67,-20.37,-12.85,-5.46,-31.32
T2M_MIN,2004,-4.42,-8.11,-18.71,-25.22,-28.93,-25.8,-34.56,-32.92,-28.8,-25.06,-13.02,-5.87,-34.56
T2M_MIN,2005,-3.71,-5.57,-16.23,-27.36,-23.35,-25.61,-23.96,-31.02,-26.99,-20.62,-11.82,-6.41,-31.02
T2M_MIN,2006,-3.09,-4.35,-11.2,-26.35,-31.34,-31.88,-33.0,-26.95,-31.6,-22.55,-14.37,-6.38,-33.0
T2M_MIN,2007,-4.49,-7.91,-20.1,-27.95,-24.26,-25.73,-27.57,-26.21,-27.39,-24.04,-15.17,-8.51,-27.95
T2M_MIN,2008,-3.76,-7.98,-23.96,-26.47,-27.22,-28.32,-29.07,-30.56,-28.33,-19.49,-14.73,-6.28,-30.56
T2M_MIN,2009,-3.46,-6.09,-18.61,-24.38,-27.37,-30.48,-29.07,-30.04,-27.91,-22.53,-14.3,-4.75,-30.48
T2M_MIN,2010,-3.98,-7.43,-21.87,-26.45,-30.46,-29.47,-32.06,-29.58,-29.24,-22.78,-16.18,-7.56,-32.06
T2M_MIN,2011,-3.58,-4.25,-10.91,-26.81,-27.97,-33.2,-31.53,-31.38,-34.42,-26.84,-13.99,-6.84,-34.42
T2M_MIN,2012,-4.98,-4.39,-16.97,-22.38,-27.02,-27.18,-33.28,-30.17,-23.75,-21.02,-14.26,-5.43,-33.28
T2M_MIN,2013,-3.21,-7.19,-22.17,-30.39,-29.52,-29.39,-32.97,-31.17,-26.55,-20.57,-15.46,-5.4,-32.97
T2M_MIN,2014,-2.36,-4.65,-14.34,-29.3,-26.62,-30.58,-31.42,-25.51,-23.34,-20.35,-17.17,-9.2,-31.42
T2M_MIN,2015,-4.72,-5.12,-21.27,-28.51,-24.44,-24.02,-32.47,-28.05,-29.94,-23.44,-15.89,-6.13,-32.47
T2M_MIN,2016,-3.68,-5.36,-18.78,-24.04,-26.58,-32.71,-31.92,-34.37,-26.63,-20.42,-14.19,-7.61,-34.37
T2M_MIN,2017,-3.05,-3.94,-8.24,-19.97,-23.78,-29.76,-30.77,-28.96,-29.39,-22.85,-14.9,-6.64,-30.77
T2M_MIN,2018,-3.65,-4.89,-12.04,-22.29,-28.2,-27.11,-29.31,-31.07,-28.63,-20.82,-13.08,-7.41,-31.07
